surface,query,pv,u_ds,p_ds,s_query,s_rank,sim,via,加入具体的人(家人/年龄/我),加入数值/病程,要判断(严重吗/能…吗/需要…吗),要去处/费用,用药组合/时间/剂量,省略主语/给图,变短为裸词,方向反转:搜索要图→助手给图
assistant_top1k,腰椎间盘突出压迫神经屁股疼腿疼怎么治,143.0,U07,1,腰椎间盘突出压迫神经屁股疼腿疼怎么治,371,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,腰椎间盘突出压迫神经屁股疼腿疼怎么治,143.0,U07,1,腰椎间盘突出症状表现有哪些,2586,,entity:腰椎间盘突出,False,False,False,False,False,False,False,False
assistant_top1k,烫伤怎么处理,142.0,U06,0,烫伤怎么处理,9232,0.9999997019767761,nn,False,False,False,False,False,False,False,False
assistant_top1k,生成一期科普胃胀气常见原因的播客，讲清进食速度、饮食结构、肠胃功能和哪些情况需要进一步关注。,142.0,U10,0,胃胀气怎么办 简单有效的方法,4940,,entity:胃胀气,False,False,False,False,False,False,False,False
assistant_top1k,湿疹怎么引起的,141.0,U04,0,湿疹是什么原因引起的起的,8037,0.9199312329292297,nn,False,False,False,False,False,False,False,False
assistant_top1k,湿疹怎么引起的,141.0,U04,0,湿疹是什么原因造成的,259,,entity:湿疹,False,False,False,False,False,False,False,False
assistant_top1k,冠心病,140.0,U02,0,冠心病,1623,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,冠心病,140.0,U02,0,冠心病的症状表现有哪些,193,,entity:冠心病,False,False,False,False,False,False,True,False
assistant_top1k,同型半胱氨酸高说明什么,140.0,U04,0,同型半胱氨酸高说明什么,146,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,同型半胱氨酸高说明什么,140.0,U04,0,同型半胱氨酸高吃什么药,5107,,entity:同型半胱氨酸高,False,False,False,False,False,False,False,False
assistant_top1k,总胆红素偏高,140.0,U04,1,总胆红素偏高是怎么回事,7004,0.9314223527908325,nn,False,False,False,False,False,False,False,False
assistant_top1k,总胆红素偏高,140.0,U04,1,胆红素偏高是什么问题,8241,,entity:胆红素偏高,False,False,False,False,False,False,False,False
assistant_top1k,治疗,140.0,U02,0,治疗,9287,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,湿疹图片和症状,140.0,U09,0,湿疹图片和症状,438,0.9999999403953552,nn,False,False,False,False,False,False,False,False
assistant_top1k,湿疹图片和症状,140.0,U09,0,湿疹是什么原因造成的,259,,entity:湿疹,False,False,False,False,False,False,False,False
assistant_top1k,牙齿,140.0,U02,0,牙齿,4661,0.9999996423721313,nn,False,False,False,False,False,False,False,False
assistant_top1k,输卵管复通术大概要多少钱,140.0,U03,0,试管婴儿费用大概要多少钱,6941,0.7917662858963013,nn,False,False,False,False,False,False,False,False
assistant_top1k,颈椎病的症状,140.0,U04,0,颈椎病有哪些症状,9547,0.9355796575546265,nn,False,False,False,False,False,False,False,False
assistant_top1k,颈椎病的症状,140.0,U04,0,颈椎病怎么治疗才能彻底除根呢,7249,,entity:颈椎病,False,False,False,False,False,False,False,False
assistant_top1k,痔疮外露图片,139.0,U09,0,痔疮图片真实症状图片,3379,0.7997562289237976,nn,False,False,False,False,False,False,False,False
assistant_top1k,痔疮外露图片,139.0,U09,0,痔疮用什么药治最好效果最快,535,,entity:痔疮,False,False,False,False,False,False,False,False
assistant_top1k,尖锐湿疣,137.0,U02,0,尖锐湿疣,998,0.9999995827674866,nn,False,False,False,False,False,False,False,False
assistant_top1k,尖锐湿疣,137.0,U02,0,尖锐湿疣的症状和图片,241,,entity:尖锐湿疣,False,False,False,False,False,False,True,False
assistant_top1k,灰指甲怎么治,136.0,U06,0,"灰指甲是怎么引起的,怎么样治疗",2239,0.8643383979797363,nn,False,False,False,False,False,False,False,False
assistant_top1k,灰指甲怎么治,136.0,U06,0,灰指甲用什么药最有效最好能根治,293,,entity:灰指甲,False,False,False,False,False,False,False,False
assistant_top1k,熬夜,136.0,U02,0,熬夜,8235,1.000000238418579,nn,False,False,False,False,False,False,False,False
assistant_top1k,血脂高怎么办,136.0,U07,0,血脂高是什么引起的,6787,0.8176611065864563,nn,False,False,False,False,False,False,False,False
assistant_top1k,血脂高怎么办,136.0,U07,0,血脂高是什么引起的,6787,,entity:血脂高,False,False,False,False,False,False,False,False
assistant_top1k,颈椎病怎么治疗,136.0,U06,0,颈椎病怎样治疗效果最好,9390,0.8373520970344543,nn,False,False,False,False,False,False,False,False
assistant_top1k,颈椎病怎么治疗,136.0,U06,0,颈椎病怎么治疗才能彻底除根呢,7249,,entity:颈椎病,False,False,False,False,False,False,False,False
assistant_top1k,宫颈癌的早期症状,135.0,U04,0,宫颈癌的早期症状,2975,1.000000238418579,nn,False,False,False,False,False,False,False,False
assistant_top1k,宫颈癌的早期症状,135.0,U04,0,宫颈癌的早期症状表现有哪些,245,,entity:宫颈癌的早期,False,False,False,False,False,False,False,False
assistant_top1k,血压低吃啥补的快,135.0,U07,0,血压低吃什么补得最快,309,0.9301068186759949,nn,False,False,False,False,False,False,False,False
assistant_top1k,血压低吃啥补的快,135.0,U07,0,"血压低是什么原因,怎么解决",744,,entity:血压低,False,False,False,False,False,False,False,False
assistant_top1k,如何调理痰湿兼气虚体质,134.0,U06,0,痰湿体质怎样调理能彻底去根,5627,0.7531424760818481,nn,False,False,False,False,False,False,False,False
assistant_top1k,怀孕了,134.0,U13,1,怀孕,1110,0.8620925545692444,nn,False,False,False,False,False,False,False,False
assistant_top1k,梅毒早期的症状,134.0,U04,0,梅毒早期症状,4340,0.9890715479850769,nn,False,False,False,False,False,False,False,False
assistant_top1k,梅毒早期的症状,134.0,U04,0,梅毒早期症状,4340,,entity:梅毒早期,False,False,False,False,False,False,False,False
assistant_top1k,甲状腺结节吃什么散结最快效果好,134.0,U07,0,甲状腺结节吃什么散结最快效果好,1507,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,甲状腺结节吃什么散结最快效果好,134.0,U07,0,甲状腺结节是什么原因造成的,4802,,entity:甲状腺结节,False,False,False,False,False,False,False,False
assistant_top1k,肚子疼,134.0,U13,1,肚子疼,8992,1.000000238418579,nn,False,False,False,False,False,False,False,False
assistant_top1k,脂肪肝怎么治,134.0,U06,0,"脂肪肝是什么原因引起的,该怎么治疗",336,0.8301931023597717,nn,False,False,False,False,False,False,False,False
assistant_top1k,脂肪肝怎么治,134.0,U06,0,"脂肪肝是什么原因引起的,该怎么治疗",336,,entity:脂肪肝,False,False,False,False,False,False,False,False
assistant_top1k,脾虚怎样调理,134.0,U06,0,脾虚怎么调理最快,4628,0.8489925265312195,nn,False,False,False,False,False,False,False,False
assistant_top1k,脾虚怎样调理,134.0,U06,0,脾虚的表现和症状,343,,entity:脾虚,False,False,False,False,False,False,False,False
assistant_top1k,低血糖有哪些症状,133.0,U04,0,低血糖症状有哪些,7267,0.9868242144584656,nn,False,False,False,False,False,False,False,False
assistant_top1k,低血糖有哪些症状,133.0,U04,0,低血糖的症状有哪些表现,242,,entity:低血糖,False,False,False,False,False,False,False,False
assistant_top1k,肚脐眼周围疼,133.0,U04,1,肚脐眼周围痛什么原因,294,0.8696276545524597,nn,False,False,False,False,False,False,False,False
assistant_top1k,人体器官结构示意图,132.0,U09,0,人体器官结构示意图,98,0.9999997615814209,nn,False,False,False,False,False,False,False,False
assistant_top1k,皮肤瘙痒起疙瘩,132.0,U04,0,皮肤痒一抓就起一片疙瘩越挠越痒,7159,0.772773027420044,nn,False,False,False,False,False,False,False,False
assistant_top1k,耳石症有什么症状,132.0,U04,0,耳石症的症状有哪些表现,69,0.9628044366836548,nn,False,False,False,False,False,False,False,False
assistant_top1k,耳石症有什么症状,132.0,U04,0,耳石症的症状有哪些表现,69,,entity:耳石症,False,False,False,False,False,False,False,False
assistant_top1k,肺结节吃什么可以散结,132.0,U07,0,肺结节吃什么消结节最快最好,550,0.8362453579902649,nn,False,False,False,False,False,False,False,False
assistant_top1k,肺结节吃什么可以散结,132.0,U07,0,肺结节是什么病情况严重吗,1156,,entity:肺结节,False,False,False,False,False,False,False,False
assistant_top1k,胸部,132.0,U02,0,胸部,3868,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,尿酸高不能吃什么,131.0,U07,0,尿酸高不能吃些什么东西,1481,0.9675291180610657,nn,False,False,False,False,False,False,False,False
assistant_top1k,尿酸高不能吃什么,131.0,U07,0,尿酸高的症状,54,,entity:尿酸高,False,False,False,False,False,False,False,False
assistant_top1k,空腹血糖正常值,131.0,U03,0,空腹血糖正常值,1224,1.000000238418579,nn,False,False,False,False,False,False,False,False
assistant_top1k,空腹血糖正常值,131.0,U03,0,空腹血糖正常值是多少,168,,entity:空腹血糖,False,False,False,False,False,False,False,False
assistant_top1k,肌肉变大,131.0,U13,0,肌肉膨胀,9156,0.7656915187835693,nn,False,False,False,False,False,False,False,False
assistant_top1k,毛囊炎症状图片,130.0,U09,0,毛囊炎症状图片,7058,1.0,nn,False,False,False,False,False,False,False,False
assistant_top1k,毛囊炎症状图片,130.0,U09,0,毛囊炎用什么药最有效,863,,entity:毛囊炎,False,False,False,False,False,False,False,False
assistant_top1k,肠梗阻,130.0,U02,0,肠梗阻,3349,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,肠梗阻,130.0,U02,0,肠梗阻的症状表现,217,,entity:肠梗阻,False,False,False,False,False,False,True,False
assistant_top1k,腰肌劳损的主要症状,130.0,U04,0,腰肌劳损的主要症状有哪些,358,0.9739019870758057,nn,False,False,False,False,False,False,False,False
assistant_top1k,腰肌劳损的主要症状,130.0,U04,0,腰肌劳损的主要症状有哪些,358,,entity:腰肌劳损的主要,False,False,False,False,False,False,False,False
assistant_top1k,太原白癜风医院收费,129.0,U03,0,白癜风是什么引起的原因,2056,,entity:白癜风,False,False,False,True,False,False,False,False
assistant_top1k,甲状腺是什么病,129.0,U04,0,甲状腺是什么病,3789,1.000000238418579,nn,False,False,False,False,False,False,False,False
assistant_top1k,甲状腺是什么病,129.0,U04,0,甲状腺的症状有哪些表现,67,,entity:甲状腺,False,False,False,False,False,False,False,False
assistant_top1k,胃胀怎么回事,129.0,U04,0,胃胀是什么原因引起的怎么解决,6482,0.818138062953949,nn,False,False,False,False,False,False,False,False
assistant_top1k,胃胀怎么回事,129.0,U04,0,胃胀是什么原因引起的怎么解决,6482,,entity:胃胀,False,False,False,False,False,False,False,False
assistant_top1k,血氧多少算正常,129.0,U03,0,"血氧是什么意思,多少算正常",5114,0.9229361414909363,nn,False,False,False,False,False,False,False,False
assistant_top1k,血氧多少算正常,129.0,U03,0,"血氧是什么意思,多少算正常",5114,,entity:血氧,False,False,False,False,False,False,False,False
assistant_top1k,身上起小红点,129.0,U04,1,身上出现红色的小点是怎么回事,121,0.8587388396263123,nn,False,False,False,False,False,False,False,False
assistant_top1k,便秘怎么治疗,128.0,U06,0,便秘怎么改善和调理,8678,0.7902114391326904,nn,False,False,False,False,False,False,False,False
assistant_top1k,便秘怎么治疗,128.0,U06,0,"便秘是什么原因造成的,该怎么解决",1810,,entity:便秘,False,False,False,False,False,False,False,False
assistant_top1k,大便粘稠粘马桶,128.0,U04,0,大便粘稠粘马桶什么原因如何调理,9188,0.8877012133598328,nn,False,False,False,False,False,False,False,False
assistant_top1k,大便粘稠粘马桶,128.0,U04,0,大便粘稠粘马桶什么原因如何调理,9188,,entity:大便粘稠粘马桶,False,False,False,False,False,False,False,False
assistant_top1k,痛经怎么缓解,128.0,U06,0,痛经怎么缓解疼痛最有效的方法,3763,0.8435678482055664,nn,False,False,False,False,False,False,False,False
assistant_top1k,膝盖痛什么原因,128.0,U04,0,膝盖酸酸的不舒服什么原因,5701,0.7745468616485596,nn,False,False,False,False,False,False,False,False
assistant_top1k,儿童身高参照表,127.0,U09,0,儿童身高对照表0-15岁,2263,0.8800400495529175,nn,False,False,False,False,False,False,False,False
assistant_top1k,月经推迟的原因,127.0,U04,0,月经推迟不来什么原因,232,0.8687180876731873,nn,False,False,False,False,False,False,False,False
assistant_top1k,月经推迟的原因,127.0,U04,0,月经推迟是什么原因导致的,9632,,entity:月经推迟,False,False,False,False,False,False,False,False
assistant_top1k,血糖高了怎么办,127.0,U07,1,血糖高怎么调理恢复正常,704,0.8097156286239624,nn,False,False,False,False,False,False,False,False
assistant_top1k,血糖高了怎么办,127.0,U07,1,血糖高的症状表现有哪些,5864,,entity:血糖高,False,False,False,False,False,False,False,False
assistant_top1k,前列腺钙化,126.0,U02,0,前列腺钙化是什么意思,681,0.8838282227516174,nn,False,False,False,False,False,False,False,False
assistant_top1k,前列腺钙化,126.0,U02,0,前列腺钙化是什么意思,681,,entity:前列腺钙化,False,False,False,False,False,False,False,False
assistant_top1k,大便出血鲜红色,126.0,U04,0,大便出血鲜红色不疼怎么回事,386,0.8191892504692078,nn,False,False,False,False,False,False,False,False
assistant_top1k,头晕晕乎乎的是什么病的征兆,126.0,U04,0,头晕晕乎乎的是什么病的征兆,429,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,头疼,126.0,U02,0,头疼,5318,0.9999998807907104,nn,False,False,False,False,False,False,False,False
assistant_top1k,女性bmi越大好还是越小好,126.0,U04,0,bmi是什么意思,4686,,entity:bmi,False,False,False,False,False,False,False,False
assistant_top1k,汗疱疹,126.0,U02,0,汗疱疹,1441,1.0000001192092896,nn,False,False,False,False,False,False,False,False
assistant_top1k,汗疱疹,126.0,U02,0,汗疱疹用什么药好得最快最有效,712,,entity:汗疱疹,False,False,False,False,False,False,True,False
assistant_top1k,灰指甲怎么治疗最快根除,126.0,U06,0,灰指甲怎么治疗最快根除,829,1.0000003576278687,nn,False,False,False,False,False,False,False,False
assistant_top1k,灰指甲怎么治疗最快根除,126.0,U06,0,灰指甲用什么药最有效最好能根治,293,,entity:灰指甲,False,False,False,False,False,False,False,False
assistant_top1k,神经,126.0,U02,0,神经病,8569,0.7539381980895996,nn,False,False,False,False,False,False,False,False
assistant_top1k,耳朵嗡嗡响是什么原因引起的,126.0,U04,0,耳朵嗡嗡响是什么原因引起的,703,1.0,nn,False,False,False,False,False,False,False,False
