domain,surface,query,pv,rank,user_rank,tier,own_run,own_code,own_intent,own_leaf,l2,u_ds,p_ds,sim,nn_query,nn_rank,nn_pv,u_nn
教育,assistant_top1k,湖北高考,363.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询地名及地理信息,学历教育,U02,0,0.99999964,湖北高考,6216,666,
教育,assistant_top1k,陕西大学排名,340.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.90402305,西安大学排名一览表,7631,575,
教育,assistant_top1k,这是什么学校,334.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,未知事物识别,学历教育,U13,0,0.5260788,school,7624,576,
教育,assistant_top1k,成都学大教育,316.0,,,user,ai04,NAVIGATE_OFFICIAL_ENTRY_OR_TOPIC_FEED,前往官方入口或话题聚合页,查询学校和教育信息,学历教育,U02,0,0.7333666,成都大学,175,9603,U02
教育,assistant_top1k,高考志愿填报,313.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U06,0,1.0000005,高考志愿填报,48,14937,U06
教育,assistant_top1k,学费多少,312.0,,,user,ai04,PRICE_COST_INQUIRY,价格或费用查询,查询价格费用,学历教育,U13,0,0.7756755,研究生学费一年多少,4715,806,U03
教育,assistant_top1k,这所学校毕业后好找工作吗,310.0,,,user,ai04,ENTITY_BACKGROUND_LOOKUP,核查人物或机构背景,招聘岗位及要求查询,学历教育,U07,0,0.58533895,工程管理专业就业前景,7506,583,
教育,assistant_top1k,苏州大学,309.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询地名及地理信息,学历教育,U02,0,0.9999992,苏州大学,37,15674,U02
教育,assistant_top1k,26年高考许愿,307.0,,,user,ai04,MEDIA_CONTENT_SEARCH_OR_ACCESS,按线索查找或获取影音书资源,查询学校和教育信息,学历教育,U13,0,0.6724453,2026年高考,644,4283,U02
教育,assistant_top1k,高考,304.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,学历教育,U02,0,0.9999995,高考,6,33737,U02
教育,assistant_top1k,录取分数线,301.0,,,user,ai04,NUMERIC_FACT_AND_POLICY_LOOKUP,数值事实与年度政策查询,查询学校和教育信息,学历教育,U03,0,0.932413,高考录取分数线,5021,773,U03
教育,assistant_top1k,成人大专,293.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询学校和教育信息,学历教育,U02,0,0.6828366,专升本,5083,766,
教育,assistant_top1k,考研培训,283.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询学校和教育信息,学历教育,U02,0,0.7886644,考研,5531,721,U02
教育,assistant_top1k,考研机构推荐排行榜,281.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询学校和教育信息,学历教育,U08,0,0.8141897,考公培训机构排名前五的机构,7357,591,U08
教育,assistant_top1k,孩子不想去学校上学怎么办,350.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,教育培训其它,U07,1,0.5906242,初中毕业考不上高中如何选择学校,8427,535,
教育,assistant_top1k,直接给我答案,3457.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,直接给出答案,教育综合,U11,0,0.66610426,答题,8524,531,
教育,assistant_top1k,直接出答案,3232.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,直接给出答案,教育综合,U11,0,0.7023702,答题,8524,531,
教育,assistant_top1k,百度开学季,2498.0,,,user,ai04,NAVIGATE_OFFICIAL_ENTRY_OR_TOPIC_FEED,前往官方入口或话题聚合页,查询百度及百度AI入口,教育综合,U02,0,0.6789618,百度好学,120,11055,U01
教育,assistant_top1k,这道题有没有更简单的解法,2308.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询更优替代版本,教育综合,U11,0,0.52534014,0除以任何数都得0对吗,6575,639,
教育,assistant_top1k,最终答案,1638.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,直接给出答案,教育综合,U13,0,0.67687947,答题,8524,531,
教育,assistant_top1k,直接写出答案,1537.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,直接给出答案,教育综合,U13,0,0.6862521,答题,8524,531,
教育,assistant_top1k,下一题,1471.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,继续或重新生成内容,教育综合,U11,0,0.6738791,下,4425,843,
教育,assistant_top1k,答案是什么？,1346.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,直接给出答案,教育综合,U13,0,0.67311466,答题,8524,531,
教育,assistant_top1k,这道题怎么做？,1034.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,直接给出答案,教育综合,U06,0,0.5257766,答题,8524,531,
教育,assistant_top1k,这道题怎么写？,997.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,直接给出答案,教育综合,U09,0,0.51294273,答题,8524,531,
教育,assistant_top1k,所有答案,904.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,直接给出答案,教育综合,U13,0,0.6672485,答题,8524,531,
教育,assistant_top1k,这题怎么写？,598.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,直接给出答案,教育综合,U13,0,0.5372885,答题,8524,531,
教育,assistant_top1k,写出答案,524.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,直接给出答案,教育综合,U11,0,0.730951,答题,8524,531,
教育,assistant_top1k,这是多选题,366.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,直接给出答案,教育综合,U11,0,0.61157006,多,9454,496,
教育,assistant_top1k,教育机构,359.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询学校和教育信息,教育综合,U02,0,0.74528354,教育局官网,8822,519,U01
教育,assistant_top1k,直接出答案。,338.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,直接给出答案,教育综合,U11,0,0.6284259,答题,8524,531,
教育,assistant_top1k,直接给我答案。,304.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,直接给出答案,教育综合,U11,0,0.6083413,给,8023,555,
教育,assistant_top1k,天津格林国际幼儿园学费,1044.0,,,user,ai04,PRICE_COST_INQUIRY,价格或费用查询,查询价格费用,早教,U03,0,0.55694157,糕点培训班学费价目表,2906,1133,U03
教育,assistant_top1k,出国留学费用,488.0,,,user,ai04,PRICE_COST_INQUIRY,价格或费用查询,查询护照签证与移民政策,留学,U03,0,0.69374734,研究生学费一年多少,4715,806,U03
教育,assistant_top1k,留学预科,295.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询护照签证与移民政策,留学,U02,0,0.70188016,预科班是什么意思,6031,680,U04
教育,assistant_top1k,艺术留学中介排行榜,283.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,品牌型号性价比与口碑比较推荐,留学,U08,0,0.6524918,大学排名榜,6902,618,U08
教育,assistant_top1k,新东方烹饪学校一年学费是多少,1994.0,,,user,ai04,PRICE_COST_INQUIRY,价格或费用查询,查询价格费用,职业培训,U03,0,0.6699026,民办本科学费多少钱一年,8981,513,U03
教育,assistant_top1k,新东方西点学费价目表,1744.0,,,user,ai04,PRICE_COST_INQUIRY,价格或费用查询,查询价格费用,职业培训,U03,0,0.7957648,糕点培训班学费价目表,2906,1133,U03
教育,assistant_top1k,技能培训,607.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,企业机构信息查询,职业培训,U02,0,0.6573075,技能人才评价工作网官网,7071,608,
教育,assistant_top1k,中国人事考试网,381.0,,,user,ai04,NAVIGATE_OFFICIAL_ENTRY_OR_TOPIC_FEED,前往官方入口或话题聚合页,查询网站官网与邮箱登录注册入口,职业培训,U01,0,0.9999997,中国人事考试网,21,17983,U01
教育,assistant_top1k,百度教资AI押题卷,376.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询百度及百度AI入口,职业培训,U09,0,0.63856107,百度教育,3029,1100,
教育,assistant_top1k,不加盟想学干洗技术怎么学,310.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询加盟招商信息,职业培训,U06,0,0.5039364,智能建造技术是学什么的 出来能干什么,7239,597,
教育,assistant_top1k,翻译,59254.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,语言培训,U01,0,1.0000006,翻译,3,46513,U01
教育,assistant_top1k,S,26963.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,语言培训,U13,0,1.0000002,s,2355,1341,
教育,assistant_top1k,翻译一下,16322.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,语言培训,U01,0,0.79303485,翻译,3,46513,U01
教育,assistant_top1k,I don't know,10033.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,归集含“我”字杂项查询,语言培训,U13,0,0.6009664,know,5856,694,
教育,assistant_top1k,翻译成中文,7357.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,语言培训,U11,0,0.7651517,中文翻译英文,8626,527,U01
教育,assistant_top1k,Thank you,3006.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,识别日常口语片段并应答,语言培训,U11,0,0.7142763,you,6135,672,U13
教育,assistant_top1k,新航道雅思培训机构怎么样,2937.0,,,user,ai04,GENERAL_HOWTO_GUIDE,通用操作与生活指南,查询学校和教育信息,语言培训,U05,0,0.5785618,新东方培训班机构,5995,682,
教育,assistant_top1k,My god,2843.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,归集含“我”字杂项查询,语言培训,U13,0,0.69866264,神,6337,656,
教育,assistant_top1k,翻译中文,2470.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,语言培训,U01,0,0.8461686,中文翻译英文,8626,527,U01
教育,assistant_top1k,英文,2268.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询字词翻译与语言知识,语言培训,U02,0,0.8566464,英语,1849,1630,
教育,assistant_top1k,英语,2257.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,语言培训,U02,0,0.9999999,英语,1849,1630,
教育,assistant_top1k,中文,2215.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,语言培训,U02,0,0.7380878,中,2354,1341,
教育,assistant_top1k,帮我翻译一下,2032.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,语言培训,U11,0,0.72018886,翻译,3,46513,U01
教育,assistant_top1k,帮我翻译,1992.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,语言培训,U10,0,0.78161615,翻译,3,46513,U01
教育,assistant_top1k,翻译成英文,1764.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,语言培训,U01,0,0.8528822,英文翻译,1236,2378,
教育,assistant_top1k,A,1364.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询短编号、IP地址及专名,语言培训,U13,0,0.9999991,a,1113,2629,
教育,assistant_top1k,Yeah,1342.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,识别日常口语片段并应答,语言培训,U13,0,0.6945428,y,3782,940,
教育,assistant_top1k,新东方雅思班价目表,1298.0,,,user,ai04,PRICE_COST_INQUIRY,价格或费用查询,查询价格费用,语言培训,U03,0,0.69514996,新东方培训班机构,5995,682,
教育,assistant_top1k,I love you,1214.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,归集含“我”字杂项查询,语言培训,U11,0,0.71849155,love,9286,502,U13
教育,assistant_top1k,Come on,1202.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,识别日常口语片段并应答,语言培训,U13,0,0.909478,come,6218,666,U13
教育,assistant_top1k,翻译。,1196.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询字词翻译与语言知识,语言培训,U01,0,0.8788549,翻译,3,46513,U01
教育,assistant_top1k,音标,1180.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询字词翻译与语言知识,语言培训,U02,0,0.99999994,音标,2019,1520,
教育,assistant_top1k,百度翻译,1149.0,,,user,ai04,NAVIGATE_OFFICIAL_ENTRY_OR_TOPIC_FEED,前往官方入口或话题聚合页,查询百度及百度AI入口,语言培训,U01,0,1.0000002,百度翻译,11,25583,U01
教育,assistant_top1k,使用更高级的表达,1123.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,继续或重新生成内容,语言培训,U11,0,0.5958786,更,6419,650,U13
教育,assistant_top1k,翻译全文,1081.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,语言培训,U13,0,0.7876236,翻译,3,46513,U01
教育,assistant_top1k,B,965.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,短词查询,语言培训,U13,0,1.0000004,b,2793,1175,
教育,assistant_top1k,能再翻译一遍吗,921.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,改写已有回复,语言培训,U11,0,0.6990616,翻译,3,46513,U01
教育,assistant_top1k,No,912.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,确认性问题解答,语言培训,U13,0,0.68111366,不,1924,1581,
教育,assistant_top1k,翻译英文转中文,877.0,,,user,ai04,MEDIA_CONTENT_SEARCH_OR_ACCESS,按线索查找或获取影音书资源,查询字词翻译与语言知识,语言培训,U01,0,0.8956029,中文翻译英文,8626,527,U01
教育,assistant_top1k,Yes,867.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,确认性问题解答,语言培训,U11,0,0.7628546,true,2777,1178,U02
教育,assistant_top1k,中文翻译,864.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,语言培训,U01,0,0.8682399,中英翻译,6988,614,U01
教育,assistant_top1k,翻译英文,828.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,语言培训,U01,0,0.9557496,英文翻译,1236,2378,
教育,assistant_top1k,英文翻译,796.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,语言培训,U01,0,1.0000002,英文翻译,1236,2378,
教育,assistant_top1k,译文,761.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,语言培训,U02,0,0.8199926,翻译,3,46513,U01
教育,assistant_top1k,用英语,755.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询字词翻译与语言知识,语言培训,U11,0,0.79462874,英语,1849,1630,
教育,assistant_top1k,Hello hello,751.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,识别日常口语片段并应答,语言培训,U11,0,0.95350075,hello,2698,1204,
教育,assistant_top1k,pull down,750.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询双腿张开姿势,语言培训,U13,0,0.8730936,pull,5918,689,U02
教育,assistant_top1k,翻译英语,721.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,语言培训,U01,0,0.95945907,英语翻译,784,3682,U01
教育,assistant_top1k,翻译一下。,709.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,语言培训,U13,0,0.80070966,翻译,3,46513,U01
教育,assistant_top1k,C,693.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询短编号、IP地址及专名,语言培训,U13,0,1.0000002,c,3301,1033,
教育,assistant_top1k,帮我翻译成中文,666.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,语言培训,U11,0,0.67175937,中文翻译英文,8626,527,U01
教育,assistant_top1k,I,629.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,归集含“我”字杂项查询,语言培训,U13,0,0.9999997,i,3507,986,
教育,assistant_top1k,新航道雅思培训机构电话,628.0,,,user,ai04,LIST_AND_RECOMMENDATION_REQUEST,枚举清单或建议推荐,查询联系电话,语言培训,U03,0,0.6382196,新东方培训班机构,5995,682,
教育,assistant_top1k,I don't know what to do,619.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,归集含“我”字杂项查询,语言培训,U13,1,0.5463906,know,5856,694,
教育,assistant_top1k,二十词英文作文,603.0,,,user,ai04,GENERATE_OR_REVISE_TEXT,生成或改写文本,查询字词翻译与语言知识,语言培训,U10,0,0.66276157,英语作文,7449,586,
教育,assistant_top1k,I don't think so,599.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,归集含“我”字杂项查询,语言培训,U13,0,0.65702254,think,4049,899,
教育,assistant_top1k,Hey,586.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,识别日常口语片段并应答,语言培训,U11,0,0.7340005,hello,2698,1204,
教育,assistant_top1k,What,580.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询事物或词语的含义与说明,语言培训,U13,0,1.0000007,what,4524,832,
教育,assistant_top1k,翻译成英语,541.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,语言培训,U11,0,0.8481368,英语翻译,784,3682,U01
教育,assistant_top1k,翻译成白话文,530.0,,,user,ai04,CORRECT_OR_ADJUST_PREVIOUS_OUTPUT,修改上一轮输出,查询字词翻译与语言知识,语言培训,U13,0,0.73798984,翻译,3,46513,U01
教育,assistant_top1k,I don't want to,512.0,,,user,ai04,NON_INTENT_SOCIAL_OR_EMOTIONAL_TURN,无内容社交与情绪表达轮,归集含“我”字杂项查询,语言培训,U13,0,0.614394,want,7014,611,U02
教育,assistant_top1k,这个是什么意思？,493.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询事物或词语的含义与说明,语言培训,U13,0,0.73738563,...是什么意思?,3276,1038,U13
教育,assistant_top1k,英语翻译,491.0,,,user,ai04,EXPLAIN_OR_IDENTIFY,解释含义或识别指称,查询字词翻译与语言知识,语言培训,U01,0,1.0000001,英语翻译,784,3682,U01
教育,assistant_top1k,m,479.0,,,user,ai04,NON_INTENT_FRAGMENT_UNDERSPECIFIED_INPUT,残缺或不可独立解释输入,查询短编号、IP地址及专名,语言培训,U13,0,1.0000004,m,2132,1451,
