query,bu_leaf,bu_leaf_name,bu_family_final,bu_margin,bu_ambiguous,td_l1,td_confidence,td_margin,td_ambiguous,td_l2
盐酸氟桂利嗪胶囊是什么呢？,24,药品用法与相互作用查询,19,0.1351,False,PRODUCT_INFO_LOOKUP,0.9708,0.9495,False,PRODUCT_INFO_LOOKUP__1
左眼上眼皮跳,26,查询骨科伤病诊疗与康复信息,43,0.026,False,CONTEXT_DEPENDENT_FOLLOW_UP,0.497,0.3659,False,CONTEXT_DEPENDENT_FOLLOW_UP__3
健胃消食片功效,20,功效作用与副作用查询,3,0.0469,False,PRODUCT_INFO_LOOKUP,0.8421,0.7684,False,PRODUCT_INFO_LOOKUP__2
结肠癌手术费用是多少结肠癌住院,36,医疗恢复与检查时间查询,6,0.0905,False,PROVIDER_NAVIGATION_AND_ADMIN,0.9539,0.9257,False,PROVIDER_NAVIGATION_AND_ADMIN__2
小腿肌肉酸痛,27,肢体不适症状查询,28,0.1123,False,SYMPTOM_CAUSE_LOOKUP,0.7361,0.6326,False,SYMPTOM_CAUSE_LOOKUP__2
脸上长白色一块一块的怎么回事,32,症状原因查询,36,0.0967,False,SYMPTOM_CAUSE_LOOKUP,0.9954,0.9933,False,SYMPTOM_CAUSE_LOOKUP__1
川牛膝的功效与作用,23,查询物品功效与作用,25,0.2157,False,PRODUCT_INFO_LOOKUP,0.9303,0.8833,False,PRODUCT_INFO_LOOKUP__2
牙龈肿了一个很大的包怎么办,31,查询健康症状处理办法,35,0.1024,False,TREATMENT_SEEKING,0.8395,0.7746,False,TREATMENT_SEEKING__1
急性肺栓塞慢性肺栓塞,35,呼吸道症状与用药建议查询,39,0.0102,True,MEDICAL_KNOWLEDGE_LOOKUP,0.4053,0.0236,False,MEDICAL_KNOWLEDGE_LOOKUP__1
肺癌骨转移后发现骨转移有什么影响吗,30,查询疾病症状与诊疗信息,47,0.055,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.8538,0.8115,False,DIAGNOSIS_PROGNOSIS_VERDICT__2
女性乳房丰满对BMI的影响,29,解答月经避孕怀孕相关疑问,41,0.0095,True,OWN_CASE_VERDICT,0.5387,0.2486,False,OWN_CASE_VERDICT__3
甘草片主治与功效,20,功效作用与副作用查询,3,0.0339,False,PRODUCT_INFO_LOOKUP,0.9529,0.9233,False,PRODUCT_INFO_LOOKUP__2
"胃蛋白酶原1偏低,胃蛋白酶2正常",16,查询化验检查指标含义与异常原因,30,0.0869,False,OWN_CASE_VERDICT,0.9433,0.8986,False,OWN_CASE_VERDICT__1
石榴籽煮鸡蛋的功效,20,功效作用与副作用查询,3,0.0546,False,PRODUCT_INFO_LOOKUP,0.8989,0.8504,False,PRODUCT_INFO_LOOKUP__2
"痔疮出血怎么办一拉屎就出血,还喷血",31,查询健康症状处理办法,35,0.0182,True,SYMPTOM_CAUSE_LOOKUP,0.735,0.6498,False,SYMPTOM_CAUSE_LOOKUP__5
乌龙茶的功效是什么,20,功效作用与副作用查询,3,0.0923,False,PRODUCT_INFO_LOOKUP,0.9957,0.9931,False,PRODUCT_INFO_LOOKUP__2
吃西梅核不小心吞进去了怎么办,31,查询健康症状处理办法,35,0.1333,False,ACUTE_EMERGENCY_TRIAGE,0.6994,0.4578,False,ACUTE_EMERGENCY_TRIAGE__1
一级医院二级医院三级医院的区别,1,医院及医生信息查询,20,0.1889,False,PROVIDER_NAVIGATION_AND_ADMIN,0.8611,0.7249,False,PROVIDER_NAVIGATION_AND_ADMIN__1
鸡内金的作用,20,功效作用与副作用查询,3,0.0915,False,PRODUCT_INFO_LOOKUP,0.9784,0.9705,False,PRODUCT_INFO_LOOKUP__2
中药四君子汤标准配方,25,中药与中成药信息查询,26,0.1037,False,PRODUCT_INFO_LOOKUP,0.8647,0.8322,False,PRODUCT_INFO_LOOKUP__2
感冒了有黄痰吃什么药,12,病症用药饮食查询,45,0.0844,False,TREATMENT_SEEKING,0.9937,0.9915,False,TREATMENT_SEEKING__2
胰岛素的副作用,20,功效作用与副作用查询,3,0.0342,False,PRODUCT_INFO_LOOKUP,0.8908,0.8086,False,PRODUCT_INFO_LOOKUP__1
激素脸的症状图片,30,查询疾病症状与诊疗信息,47,0.0279,False,DIAGRAM_MEDIA_LOOKUP,0.6833,0.475,False,DIAGRAM_MEDIA_LOOKUP__1
癌转移了是不是很严重？,30,查询疾病症状与诊疗信息,47,0.1087,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.9869,0.9801,False,DIAGNOSIS_PROGNOSIS_VERDICT__2
头孢与阿莫西林的区别是什么,24,药品用法与相互作用查询,19,0.06,False,ENTITY_COMPARISON,0.9271,0.8935,False,ENTITY_COMPARISON__1
男 30岁 202609/1000_b_image_2099320624411709440_af9e8eb.jpg,15,解读个人健康指标与用药疑问,29,0.2723,False,PROVIDER_NAVIGATION_AND_ADMIN,0.3136,0.0892,False,PROVIDER_NAVIGATION_AND_ADMIN__1
流鼻血是什么原因,33,症状原因查询,37,0.1821,False,SYMPTOM_CAUSE_LOOKUP,0.9929,0.9881,False,SYMPTOM_CAUSE_LOOKUP__4
小孩经常流鼻血,35,呼吸道症状与用药建议查询,39,0.1077,False,SYMPTOM_CAUSE_LOOKUP,0.5436,0.2516,False,SYMPTOM_CAUSE_LOOKUP__4
脑白质病变1级,17,查询心脑血管疾病诊疗信息,31,0.0425,False,OWN_CASE_VERDICT,0.7008,0.5032,False,OWN_CASE_VERDICT__5
阴虚火旺吃什么中成药,12,病症用药饮食查询,45,0.0827,False,TREATMENT_SEEKING,0.9788,0.9719,False,TREATMENT_SEEKING__2
甲钴胺能长期吃吗?有没有副作用,24,药品用法与相互作用查询,19,0.0565,False,PRODUCT_INFO_LOOKUP,0.3964,0.2339,False,PRODUCT_INFO_LOOKUP__1
女人感染幽门最明显症状,35,呼吸道症状与用药建议查询,39,0.0315,False,MEDICAL_KNOWLEDGE_LOOKUP,0.5039,0.1107,False,MEDICAL_KNOWLEDGE_LOOKUP__1
铁皮石斛粉怎么吃最好,10,查询食物营养与健康影响,42,0.044,False,PRODUCT_INFO_LOOKUP,0.4633,0.2714,False,PRODUCT_INFO_LOOKUP__2
癌胚抗原高是什么意思,16,查询化验检查指标含义与异常原因,30,0.0219,False,MEDICAL_KNOWLEDGE_LOOKUP,0.8153,0.6486,False,MEDICAL_KNOWLEDGE_LOOKUP__1
血小板偏低什么原因造成的,33,症状原因查询,37,0.0818,False,SYMPTOM_CAUSE_LOOKUP,0.4745,0.2086,False,SYMPTOM_CAUSE_LOOKUP__3
黑色素瘤疫苗天价，普通人还有的治吗,30,查询疾病症状与诊疗信息,47,0.0402,False,PROVIDER_NAVIGATION_AND_ADMIN,0.5337,0.3935,False,PROVIDER_NAVIGATION_AND_ADMIN__2
阴茎插入阴道会很舒服吗,34,查询皮肤黏膜异常症状与处理建议,38,0.0949,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.4359,0.2914,False,DIAGNOSIS_PROGNOSIS_VERDICT__4
肚脐眼里面有分泌物还很臭,34,查询皮肤黏膜异常症状与处理建议,38,0.0569,False,SYMPTOM_CAUSE_LOOKUP,0.9702,0.9611,False,SYMPTOM_CAUSE_LOOKUP__5
阳光玫瑰葡萄吃多了好不好,10,查询食物营养与健康影响,42,0.0638,False,PERMISSION_VERDICT,0.3019,0.0944,False,PERMISSION_VERDICT__1
便秘吃什么好最快排便的方法,12,病症用药饮食查询,45,0.0789,False,TREATMENT_SEEKING,0.9472,0.9286,False,TREATMENT_SEEKING__2
生板栗能吃吗,8,查询食物药物能否食用,16,0.2055,False,PERMISSION_VERDICT,0.9181,0.8691,False,PERMISSION_VERDICT__1
燕窝有什么功效,20,功效作用与副作用查询,3,0.1623,False,PRODUCT_INFO_LOOKUP,0.9971,0.9958,False,PRODUCT_INFO_LOOKUP__2
心肌梗死的前兆有哪些症状,17,查询心脑血管疾病诊疗信息,31,0.0882,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9777,0.9665,False,MEDICAL_KNOWLEDGE_LOOKUP__1
愈风宁心片能长期吃吗,24,药品用法与相互作用查询,19,0.0114,True,PRODUCT_INFO_LOOKUP,0.2977,0.0089,True,PRODUCT_INFO_LOOKUP__1
煮梨的功效,20,功效作用与副作用查询,3,0.0244,False,PRODUCT_INFO_LOOKUP,0.9,0.8279,False,PRODUCT_INFO_LOOKUP__2
赤小豆薏仁水能天天喝吗,13,特定场景饮品饮用适宜性查询,18,0.1023,False,PERMISSION_VERDICT,0.6145,0.4245,False,PERMISSION_VERDICT__1
艾司唑仑片是什么？,24,药品用法与相互作用查询,19,0.0793,False,PRODUCT_INFO_LOOKUP,0.974,0.9674,False,PRODUCT_INFO_LOOKUP__1
舌头麻怎么回事,32,症状原因查询,36,0.2756,False,SYMPTOM_CAUSE_LOOKUP,0.9948,0.993,False,SYMPTOM_CAUSE_LOOKUP__1
高压氧舱对正常人有坏处吗,19,判断身体症状或检查结果是否正常,32,0.012,True,MEDICAL_KNOWLEDGE_LOOKUP,0.6361,0.5117,False,MEDICAL_KNOWLEDGE_LOOKUP__2
姜黄的功效,20,功效作用与副作用查询,3,0.0212,False,PRODUCT_INFO_LOOKUP,0.6913,0.4606,False,PRODUCT_INFO_LOOKUP__2
更年期症状,30,查询疾病症状与诊疗信息,47,0.0776,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9091,0.8546,False,MEDICAL_KNOWLEDGE_LOOKUP__1
我想了解复方角菜酸酯栓,24,药品用法与相互作用查询,19,0.0013,True,PRODUCT_INFO_LOOKUP,0.6217,0.5534,False,PRODUCT_INFO_LOOKUP__1
什么食物不含碘,10,查询食物营养与健康影响,42,0.0361,False,MEDICAL_KNOWLEDGE_LOOKUP,0.8407,0.7308,False,MEDICAL_KNOWLEDGE_LOOKUP__2
耳朵嗡嗡响是什么原因引起的,33,症状原因查询,37,0.1805,False,SYMPTOM_CAUSE_LOOKUP,0.999,0.9987,False,SYMPTOM_CAUSE_LOOKUP__3
糖尿病能吃什么？不能吃什么？,18,血糖与糖尿病管理查询,46,0.0271,False,PERMISSION_VERDICT,0.4434,0.1529,False,PERMISSION_VERDICT__1
脑出血是怎么引起的,17,查询心脑血管疾病诊疗信息,31,0.0935,False,SYMPTOM_CAUSE_LOOKUP,0.4355,0.1543,False,SYMPTOM_CAUSE_LOOKUP__3
化橘红的功效,20,功效作用与副作用查询,3,0.0432,False,PRODUCT_INFO_LOOKUP,0.9185,0.8666,False,PRODUCT_INFO_LOOKUP__2
宫颈癌筛查多久做一次？听我说人流很容易使女性患上宫颈癌？,36,医疗恢复与检查时间查询,6,0.012,True,DIAGNOSIS_PROGNOSIS_VERDICT,0.6643,0.5163,False,DIAGNOSIS_PROGNOSIS_VERDICT__2
败血病会死吗？,30,查询疾病症状与诊疗信息,47,0.0363,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.9124,0.8691,False,DIAGNOSIS_PROGNOSIS_VERDICT__1
量血压的最佳时间,14,血压问题查询,40,0.1986,False,MEDICAL_KNOWLEDGE_LOOKUP,0.6038,0.4504,False,MEDICAL_KNOWLEDGE_LOOKUP__2
鱼油可以长期吃吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.072,False,PERMISSION_VERDICT,0.7058,0.6138,False,PERMISSION_VERDICT__1
升学焦虑比正常开学焦虑更严重吗,19,判断身体症状或检查结果是否正常,32,0.0431,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.3728,0.0946,False,DIAGNOSIS_PROGNOSIS_VERDICT__4
桃子有什么功效和作用,20,功效作用与副作用查询,3,0.1529,False,PRODUCT_INFO_LOOKUP,0.9968,0.9953,False,PRODUCT_INFO_LOOKUP__2
口干是怎么回事,32,症状原因查询,36,0.2138,False,SYMPTOM_CAUSE_LOOKUP,0.9774,0.9663,False,SYMPTOM_CAUSE_LOOKUP__4
幽门螺杆菌阳性是什么意思+严重吗,16,查询化验检查指标含义与异常原因,30,0.0627,False,OWN_CASE_VERDICT,0.8758,0.8195,False,OWN_CASE_VERDICT__1
心脏支架手术后多久可以停药？,36,医疗恢复与检查时间查询,6,0.102,False,RECOVERY_TIMELINE,0.6528,0.4992,False,RECOVERY_TIMELINE__1
高钾血症怎么引起的,14,血压问题查询,40,0.0244,False,MEDICAL_KNOWLEDGE_LOOKUP,0.4938,0.1708,False,MEDICAL_KNOWLEDGE_LOOKUP__2
吃腰果的禁忌,10,查询食物营养与健康影响,42,0.0496,False,PRODUCT_INFO_LOOKUP,0.8076,0.6951,False,PRODUCT_INFO_LOOKUP__2
切肠息肉后几天可以正常吃东西,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0137,True,RECOVERY_TIMELINE,0.6959,0.6385,False,RECOVERY_TIMELINE__1
喝了阿莫西林能喝酒吗,13,特定场景饮品饮用适宜性查询,18,0.1803,False,INTERACTION_VERDICT,0.8045,0.6397,False,INTERACTION_VERDICT__1
通窍鼻炎颗粒,35,呼吸道症状与用药建议查询,39,0.08,False,PRODUCT_INFO_LOOKUP,0.6449,0.4823,False,PRODUCT_INFO_LOOKUP__1
补肾需吃什么,12,病症用药饮食查询,45,0.1411,False,TREATMENT_SEEKING,0.883,0.8231,False,TREATMENT_SEEKING__2
基孔肯雅热在潜伏期有什么症状？,30,查询疾病症状与诊疗信息,47,0.0677,False,MEDICAL_KNOWLEDGE_LOOKUP,0.8374,0.7604,False,MEDICAL_KNOWLEDGE_LOOKUP__1
施宁舒多维生素,24,药品用法与相互作用查询,19,0.071,False,PRODUCT_INFO_LOOKUP,0.884,0.8063,False,PRODUCT_INFO_LOOKUP__1
干桑椹有什么功效,20,功效作用与副作用查询,3,0.1601,False,PRODUCT_INFO_LOOKUP,0.9732,0.9622,False,PRODUCT_INFO_LOOKUP__2
知柏地黄丸可治疗什么病？,25,中药与中成药信息查询,26,0.0958,False,PRODUCT_INFO_LOOKUP,0.8098,0.7054,False,PRODUCT_INFO_LOOKUP__1
直接胆红素9,16,查询化验检查指标含义与异常原因,30,0.084,False,OWN_CASE_VERDICT,0.2962,0.0647,False,OWN_CASE_VERDICT__1
cta叫什么检查,36,医疗恢复与检查时间查询,6,0.007,True,MEDICAL_KNOWLEDGE_LOOKUP,0.8059,0.7384,False,MEDICAL_KNOWLEDGE_LOOKUP__3
血红蛋白偏低什么原因,33,症状原因查询,37,0.0037,True,MEDICAL_KNOWLEDGE_LOOKUP,0.4553,0.1021,False,MEDICAL_KNOWLEDGE_LOOKUP__2
颈椎痛怎样缓解,28,查询身体不适症状原因,33,0.0284,False,TREATMENT_SEEKING,0.9816,0.9776,False,TREATMENT_SEEKING__1
绝经后子宫内膜增厚的原因,29,解答月经避孕怀孕相关疑问,41,0.0969,False,SYMPTOM_CAUSE_LOOKUP,0.6572,0.5054,False,SYMPTOM_CAUSE_LOOKUP__5
塞来昔布胶囊0.2g一次吃几粒,24,药品用法与相互作用查询,19,0.1229,False,DOSAGE_ADMINISTRATION,0.9451,0.9082,False,DOSAGE_ADMINISTRATION__3
氟比洛芬凝胶贴膏副作用？,24,药品用法与相互作用查询,19,0.0273,False,PRODUCT_INFO_LOOKUP,0.9429,0.9311,False,PRODUCT_INFO_LOOKUP__1
鼻子干燥是什么原因造成的,33,症状原因查询,37,0.1168,False,SYMPTOM_CAUSE_LOOKUP,0.9975,0.9967,False,SYMPTOM_CAUSE_LOOKUP__4
服用灵芝孢子粉的禁忌,25,中药与中成药信息查询,26,0.0312,False,PRODUCT_INFO_LOOKUP,0.9851,0.9811,False,PRODUCT_INFO_LOOKUP__1
女人一生能承受几次人流,29,解答月经避孕怀孕相关疑问,41,0.0447,False,MEDICAL_KNOWLEDGE_LOOKUP,0.6788,0.5079,False,MEDICAL_KNOWLEDGE_LOOKUP__3
石榴吃了有什么好处,11,健康利弊查询,24,0.2374,False,PRODUCT_INFO_LOOKUP,0.7871,0.7127,False,PRODUCT_INFO_LOOKUP__2
降压药可以停吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0299,False,DOSAGE_ADMINISTRATION,0.5303,0.4071,False,DOSAGE_ADMINISTRATION__2
四种人不宜吃鹰嘴豆,10,查询食物营养与健康影响,42,0.0297,False,PRODUCT_INFO_LOOKUP,0.5162,0.2553,False,PRODUCT_INFO_LOOKUP__2
阑尾炎怎么引起的,31,查询健康症状处理办法,35,0.0273,False,MEDICAL_KNOWLEDGE_LOOKUP,0.3564,0.1107,False,MEDICAL_KNOWLEDGE_LOOKUP__1
甘草片的副作用大吗？,20,功效作用与副作用查询,3,0.0755,False,PRODUCT_INFO_LOOKUP,0.8527,0.7327,False,PRODUCT_INFO_LOOKUP__1
d二聚体偏高,16,查询化验检查指标含义与异常原因,30,0.01,True,OWN_CASE_VERDICT,0.6651,0.4828,False,OWN_CASE_VERDICT__4
脑梗可以治愈吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0107,True,DIAGNOSIS_PROGNOSIS_VERDICT,0.8615,0.7958,False,DIAGNOSIS_PROGNOSIS_VERDICT__5
丹利诺泰是啥药,24,药品用法与相互作用查询,19,0.0482,False,PRODUCT_INFO_LOOKUP,0.8804,0.8553,False,PRODUCT_INFO_LOOKUP__1
肺腺癌一般能活多久,36,医疗恢复与检查时间查询,6,0.015,True,DIAGNOSIS_PROGNOSIS_VERDICT,0.8332,0.7274,False,DIAGNOSIS_PROGNOSIS_VERDICT__2
梨状肌综合征,26,查询骨科伤病诊疗与康复信息,43,0.041,False,MEDICAL_KNOWLEDGE_LOOKUP,0.3613,0.0808,False,MEDICAL_KNOWLEDGE_LOOKUP__3
口臭严重出气都是臭的怎么解决,35,呼吸道症状与用药建议查询,39,0.0712,False,TREATMENT_SEEKING,0.5378,0.1732,False,TREATMENT_SEEKING__2
经常吃猕猴桃有什么副作用吗,20,功效作用与副作用查询,3,0.0607,False,PRODUCT_INFO_LOOKUP,0.5453,0.3181,False,PRODUCT_INFO_LOOKUP__2
革兰氏阳性杆菌严重吗,30,查询疾病症状与诊疗信息,47,0.0054,True,OWN_CASE_VERDICT,0.5172,0.0955,False,OWN_CASE_VERDICT__5
腋下异味怎么治疗最有效的方法,34,查询皮肤黏膜异常症状与处理建议,38,0.034,False,TREATMENT_SEEKING,0.9907,0.9846,False,TREATMENT_SEEKING__1
青春期发胖需要控制吗,10,查询食物营养与健康影响,42,0.0314,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.2519,0.035,False,DIAGNOSIS_PROGNOSIS_VERDICT__5
甲亢可以治愈吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0883,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.7125,0.6277,False,DIAGNOSIS_PROGNOSIS_VERDICT__1
艾滋病前期有什么症状呢,30,查询疾病症状与诊疗信息,47,0.1526,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9913,0.9876,False,MEDICAL_KNOWLEDGE_LOOKUP__1
复方甲氧那明胶囊可以长期吃吗,24,药品用法与相互作用查询,19,0.039,False,DOSAGE_ADMINISTRATION,0.6687,0.5066,False,DOSAGE_ADMINISTRATION__3
阿达帕林凝胶,24,药品用法与相互作用查询,19,0.0924,False,PRODUCT_INFO_LOOKUP,0.9469,0.9252,False,PRODUCT_INFO_LOOKUP__1
乳腺结节3类,30,查询疾病症状与诊疗信息,47,0.1066,False,OWN_CASE_VERDICT,0.4344,0.13,False,OWN_CASE_VERDICT__5
食物中毒的症状,30,查询疾病症状与诊疗信息,47,0.0007,True,MEDICAL_KNOWLEDGE_LOOKUP,0.9725,0.9609,False,MEDICAL_KNOWLEDGE_LOOKUP__2
参苓白术丸,25,中药与中成药信息查询,26,0.1371,False,PRODUCT_INFO_LOOKUP,0.6199,0.5289,False,PRODUCT_INFO_LOOKUP__2
胰腺癌的早期症状:胰腺癌早期十大症状,30,查询疾病症状与诊疗信息,47,0.1772,False,MEDICAL_KNOWLEDGE_LOOKUP,0.8576,0.806,False,MEDICAL_KNOWLEDGE_LOOKUP__1
血小板低吃些什么,12,病症用药饮食查询,45,0.0542,False,TREATMENT_SEEKING,0.7676,0.6991,False,TREATMENT_SEEKING__2
含硒的食物有什么？,10,查询食物营养与健康影响,42,0.0697,False,MEDICAL_KNOWLEDGE_LOOKUP,0.6545,0.4416,False,MEDICAL_KNOWLEDGE_LOOKUP__2
女人一天吃几个鸽子蛋？,29,解答月经避孕怀孕相关疑问,41,0.0018,True,PRODUCT_INFO_LOOKUP,0.396,0.2402,False,PRODUCT_INFO_LOOKUP__2
吃什么减肥最快,12,病症用药饮食查询,45,0.0842,False,TREATMENT_SEEKING,0.9132,0.8573,False,TREATMENT_SEEKING__2
俄色叶有什么功效？,20,功效作用与副作用查询,3,0.1592,False,PRODUCT_INFO_LOOKUP,0.9895,0.9831,False,PRODUCT_INFO_LOOKUP__2
头痛有几种原因,33,症状原因查询,37,0.0116,True,SYMPTOM_CAUSE_LOOKUP,0.6574,0.4269,False,SYMPTOM_CAUSE_LOOKUP__3
腰果有哪些作用和功效,20,功效作用与副作用查询,3,0.0803,False,PRODUCT_INFO_LOOKUP,0.9701,0.9472,False,PRODUCT_INFO_LOOKUP__2
我想了解氯雷他定片,24,药品用法与相互作用查询,19,0.1589,False,PRODUCT_INFO_LOOKUP,0.5753,0.4548,False,PRODUCT_INFO_LOOKUP__1
吃马来酸氟伏沙明片副作用,24,药品用法与相互作用查询,19,0.0088,True,PRODUCT_INFO_LOOKUP,0.8671,0.8006,False,PRODUCT_INFO_LOOKUP__1
香砂六君丸的功效与作用,23,查询物品功效与作用,25,0.1761,False,PRODUCT_INFO_LOOKUP,0.9838,0.9735,False,PRODUCT_INFO_LOOKUP__2
隐翅虫皮炎可以自愈吗？,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0414,False,DIAGNOSIS_PROGNOSIS_VERDICT,0.5573,0.3713,False,DIAGNOSIS_PROGNOSIS_VERDICT__1
真菌镜检大概多少钱？,36,医疗恢复与检查时间查询,6,0.0791,False,PROVIDER_NAVIGATION_AND_ADMIN,0.9963,0.9949,False,PROVIDER_NAVIGATION_AND_ADMIN__2
新冠病毒出现症状是什么,30,查询疾病症状与诊疗信息,47,0.1239,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9809,0.9695,False,MEDICAL_KNOWLEDGE_LOOKUP__1
儿童挑食导致体重偏轻怎么办,31,查询健康症状处理办法,35,0.1383,False,TREATMENT_SEEKING,0.9927,0.9893,False,TREATMENT_SEEKING__2
利马前列素片可以长期服用吗,24,药品用法与相互作用查询,19,0.0473,False,DOSAGE_ADMINISTRATION,0.4529,0.1772,False,DOSAGE_ADMINISTRATION__3
我想了解结核菌素试验,30,查询疾病症状与诊疗信息,47,0.0516,False,MEDICAL_KNOWLEDGE_LOOKUP,0.625,0.523,False,MEDICAL_KNOWLEDGE_LOOKUP__1
番石榴皮的籽可以吃吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.1543,False,PERMISSION_VERDICT,0.97,0.9576,False,PERMISSION_VERDICT__1
我想了解主动脉夹层,17,查询心脑血管疾病诊疗信息,31,0.0989,False,MEDICAL_KNOWLEDGE_LOOKUP,0.8311,0.7985,False,MEDICAL_KNOWLEDGE_LOOKUP__3
家里老人体检该多久做一次,36,医疗恢复与检查时间查询,6,0.1189,False,RECOVERY_TIMELINE,0.476,0.2398,False,RECOVERY_TIMELINE__1
这种情况会发展成哮喘吗？,35,呼吸道症状与用药建议查询,39,0.0036,True,DIAGNOSIS_PROGNOSIS_VERDICT,0.9902,0.9865,False,DIAGNOSIS_PROGNOSIS_VERDICT__6
柿子的好处与坏处都有什么,11,健康利弊查询,24,0.2523,False,MEDICAL_KNOWLEDGE_LOOKUP,0.4978,0.1673,False,MEDICAL_KNOWLEDGE_LOOKUP__2
肺腺癌能活多久,36,医疗恢复与检查时间查询,6,0.0154,True,DIAGNOSIS_PROGNOSIS_VERDICT,0.852,0.7555,False,DIAGNOSIS_PROGNOSIS_VERDICT__2
肝癌晚期的晚期,30,查询疾病症状与诊疗信息,47,0.0216,False,MEDICAL_KNOWLEDGE_LOOKUP,0.521,0.2206,False,MEDICAL_KNOWLEDGE_LOOKUP__1
氟比洛芬凝胶贴膏可以长期贴吗,24,药品用法与相互作用查询,19,0.0439,False,DOSAGE_ADMINISTRATION,0.2786,0.038,False,DOSAGE_ADMINISTRATION__3
水飞蓟素可以长期吃吗,9,查询特定健康或用药情形下能否吃某物或做某事,17,0.0602,False,PRODUCT_INFO_LOOKUP,0.3579,0.1015,False,PRODUCT_INFO_LOOKUP__1
板栗含糖量高吗,18,血糖与糖尿病管理查询,46,0.0586,False,PRODUCT_INFO_LOOKUP,0.5629,0.4087,False,PRODUCT_INFO_LOOKUP__2
鱼油作用与功效,20,功效作用与副作用查询,3,0.0262,False,PRODUCT_INFO_LOOKUP,0.9869,0.981,False,PRODUCT_INFO_LOOKUP__2
木耳菜有什么功效,20,功效作用与副作用查询,3,0.1586,False,PRODUCT_INFO_LOOKUP,0.9819,0.9702,False,PRODUCT_INFO_LOOKUP__2
50-60岁血糖多少正常,18,血糖与糖尿病管理查询,46,0.0473,False,OWN_CASE_VERDICT,0.6987,0.5022,False,OWN_CASE_VERDICT__6
双环醇片的功效,20,功效作用与副作用查询,3,0.0628,False,PRODUCT_INFO_LOOKUP,0.9782,0.9681,False,PRODUCT_INFO_LOOKUP__1
党参什么功效？,20,功效作用与副作用查询,3,0.1027,False,PRODUCT_INFO_LOOKUP,0.9908,0.985,False,PRODUCT_INFO_LOOKUP__2
颈动脉斑块如何治疗,17,查询心脑血管疾病诊疗信息,31,0.0535,False,TREATMENT_SEEKING,0.9851,0.9793,False,TREATMENT_SEEKING__1
怀孕多久能检查出来是男女？,29,解答月经避孕怀孕相关疑问,41,0.0685,False,REPRODUCTIVE_TIMELINE,0.5211,0.2957,False,REPRODUCTIVE_TIMELINE__1
血糖偏高怎么调理能恢复正常,18,血糖与糖尿病管理查询,46,0.1209,False,TREATMENT_SEEKING,0.4849,0.303,False,TREATMENT_SEEKING__2
什么人不能吃灵芝？,8,查询食物药物能否食用,16,0.1214,False,PRODUCT_INFO_LOOKUP,0.6631,0.4001,False,PRODUCT_INFO_LOOKUP__2
神经元特异性烯醇化酶高多少是肿瘤,30,查询疾病症状与诊疗信息,47,0.0217,False,MEDICAL_KNOWLEDGE_LOOKUP,0.4939,0.1541,False,MEDICAL_KNOWLEDGE_LOOKUP__3
血糖高怎么调理好？,18,血糖与糖尿病管理查询,46,0.1637,False,TREATMENT_SEEKING,0.7212,0.6387,False,TREATMENT_SEEKING__2
舌癌的早期症状？,30,查询疾病症状与诊疗信息,47,0.1125,False,MEDICAL_KNOWLEDGE_LOOKUP,0.9571,0.9301,False,MEDICAL_KNOWLEDGE_LOOKUP__1
