sid,query,code
d010914,参鹿丸的的组成配方和克数?,YP_GENERIC
d010915,参鹿扶正胶囊的功效和作用,YP_GENERIC
d010916,参鹿茶要多少钱一盒,YP_GENERIC
d010917,参麦可以和黄芪连起来注射吗,YP_GENERIC
d010918,参麦注射功效与作用及副作用,YP_GENERIC
d010919,参麦静脉注射的功效与作用,YP_GENERIC
d010920,参麦饮能和黄芪当归脉动红枣一起喝吗,ZY
d010921,参黄金丹里的两味珍贵的药材分别是什么,ZY
d010922,又大又圆又白又胖还有什么,FYL
d010923,又想解小手也想解大手是什么原因,WK_MN
d010924,"又桡骨中间粉碎性骨折,做完手术2个月了,现在还是一阵阵疼怎么回事",WK_GK
d010925,又痒又疼是什么皮肤病,PF
d010926,叉开腿走路是什么原因,WK_GK
d010927,友谊医院宗晔简介,JY
d010928,友谊医院是那个区,JY
d010929,友谊医院最牛专家名单,JY
d010930,友谊医院顺义区食堂中午营业时间表,JY
d010931,双J管取出来后还会不舒服吗？,WK_MN
d010932,双乳房疼痛什么症状,WK_PW
d010933,双人床上剧烈运动会怀孕吗?,FCK_FK
d010934,双侧下鼻甲肥大怎么治疗,EB
d010935,双侧乳腺增生左乳腺低回声及囊性回声结节,WK_PW
d010936,双侧乳腺微创手术多久后可以跑步,WK_PW
d010937,双侧关节超声检查什么,JC
d010938,双侧内关穴在哪里,ZY
d010939,双侧卵巢多囊样改变是什么意思,FCK_FK
d010940,双侧基底节区多发性腔梗是脑梗吗,NK_SJ
d010941,双侧少量胸腔积液,NK_HX
d010942,双侧甲状腺腺体回声欠均匀,NK_NF
d010943,双侧肾动脉狭窄不能用的降压药,NK_SN
d010944,双侧脾俞的准确位置图和作用,ZY
d010945,双侧腹部少量积液什么意思,NK_XH
d010946,双侧输尿管扩张,WK_MN
d010947,双侧颈内动脉颅内动脉多处官腔狭窄右侧为著,NK_SJ
d010948,双侧颈动脉管径对称内中膜局限性增厚最厚约1.2毫米内膜光滑管腔内未见异常回,NK_SJ
d010949,双克消除水肿得吃多久,YP_GENERIC
d010950,双参黄芪固表颗粒的功效与作用,ZY
d010951,双向情感人格障碍躯体化,JS
d010952,双向情感认知障碍,JS
d010953,双向情感障碍,JS
d010954,双向情感障碍的症状,JS
d010955,双向情感障碍的症状和表现,JS
d010956,双向感情障碍的症状,JS
d010957,双向感情障碍的诊断除描述症状外还应做何检测,JS
d010958,双唑泰栓治什么妇科病,FCK_FK
d010959,双唑泰栓用多久能好呢,FCK_FK
d010960,双唑泰栓的作用与功效,FCK_FK
d010961,双唑泰膨胀栓剂,YP_GENERIC
d010962,双唑泰膨胀栓能治老年性阴道炎吗,FCK_FK
d010963,双唑泰阴凝胶用后有红了该停药吗,FCK_FK
d010964,双唑泰阴道软胶囊用药期间可以同房吗,FCK_FK
d010965,双孢菇不能和什么食物一起吃,YS
d010966,双小腿和脚游走性雨滴凉感,NK_SJ
d010967,双小腿截肢脑血栓后还有机会走路吗,KF
d010968,双岐杆菌三联活菌肠溶胶囊饭前还是饭后吃,YP_GENERIC
d010969,双岐杆菌三联活菌胶囊的功效与作用能放冰箱多久?,YP_GENERIC
d010970,双岐杆菌四联活菌片的功效与作用饭前还是饭后,YP_GENERIC
d010971,双心叶黄素能长期吃吗,YS
d010972,双性人,WFPD
d010973,双性人的身体器官结构图片,WFPD
d010974,双性老实人胡思乱想社恐症,JS
d010975,双成药业,FYL
d010976,双手发麻是什么病征兆怎么解决,NK_SJ
d010977,双手握拳松开时候好紧怎么回事,NK_FS
d010978,双手背后,WFPD
d010979,双手腕关节发紫什么原因造成的,NK_FS
d010980,双手自然下垂,FYL
d010981,双手起泡很痒怎么回事,PF
d010982,"双手隐麻2天后稍有好转,但现在左脚开始隐麻什么原因",NK_SJ
d010983,双手麻木是怎么回事整天整晚,NK_SJ
d010984,双抗变单抗的最佳时间,NK_XX
d010985,双支杆菌三联活菌片饭前吃还是饭后吃好,YP_GENERIC
d010986,双方都没有传染病有影响吗,WFPD
d010987,双暖巢多囊样改变可以治好吗,FCK_FK
d010988,双桥社区卫生服务中心网上挂号,JY
d010989,双歧杆菌,YP_GENERIC
d010990,双歧杆菌4联活菌片是什么,YP_GENERIC
d010991,双歧杆菌三联活菌功效与作用,YP_GENERIC
d010992,双歧杆菌三联活菌肠溶胶囊,YP_GENERIC
d010993,双歧杆菌三联活菌肠溶胶囊功效,YP_GENERIC
d010994,双歧杆菌三联活菌肠溶胶囊可以和黛力新一起吃吗,YP_GENERIC
d010995,双歧杆菌三联活菌肠溶胶囊拿出来可以多少放多久,YP_GENERIC
d010996,双歧杆菌三联活菌肠溶胶囊的作用,YP_GENERIC
d010997,双歧杆菌三联活菌胶囊,YP_GENERIC
d010998,双歧杆菌三联活菌胶囊和感冒药间隔多久吃,YP_GENERIC
d010999,双歧杆菌乳杆菌三联活菌片的作用,YP_GENERIC
d011000,双歧杆菌和益生菌有什么区别,YP_GENERIC
d011001,双歧杆菌四联活菌片,YP_GENERIC
d011002,双歧杆菌四联活菌片和牛奶一起吃吗,YP_GENERIC
d011003,双歧杆菌四联活菌片的功效与作用,YP_GENERIC
d011004,双歧杆菌四联活菌片的功效与副作用,YP_GENERIC
d011005,双歧杆菌这个药喝了酒能吃吗或者喝酒前能吃吗,YP_GENERIC
d011006,双氧水,YP_GENERIC
d011007,双氧水不能和碘伏一起用吗,YP_GENERIC
d011008,双氧水对蚊子叮咬有用处吗,PF
d011009,双氧水的作用和用途,YP_GENERIC
d011010,双氨基硅油哪个品牌性价比最高,FYL
d011011,双氯灭痛和甲硝唑牙痛,KQ
d011012,双氯芬酸二乙胺乳胶剂,YP_GENERIC
d011013,双氯芬酸二乙胺乳胶剂作用与功效,YP_GENERIC
d011014,双氯芬酸二乙胺乳胶剂涂后为什么不舒服,YP_GENERIC
d011015,双氯芬酸二乙胺凝胶是以前的扶它林,YP_GENERIC
d011016,双氯芬酸和塞来昔布哪个能长期吃,YP_GENERIC
d011017,双氯芬酸纳缓释片多久吃一次,YP_GENERIC
d011018,双氯芬酸纳缓释胶囊,YP_GENERIC
d011019,双氯芬酸钠,YP_GENERIC
d011020,双氯芬酸钠不能和哪些中药,YP_GENERIC
d011021,双氯芬酸钠会使尿液变红吗,YP_GENERIC
d011022,双氯芬酸钠凝胶多少钱一盒马应龙多少钱1合,YP_GENERIC
d011023,双氯芬酸钠凝胶对类风湿性关节炎有用吗,NK_FS
d011024,双氯芬酸钠凝胶的作用与功效,YP_GENERIC
d011025,双氯芬酸钠凝胶药店有卖的吗,YP_GENERIC
d011026,双氯芬酸钠又叫双氯灭痛吗,YP_GENERIC
d011027,双氯芬酸钠可以和甲钴胺一起吃吗,YP_GENERIC
d011028,双氯芬酸钠喷雾喷多了会怎么样,YP_GENERIC
d011029,双氯芬酸钠栓,YP_GENERIC
d011030,双氯芬酸钠栓塞肛门多久用一次,YP_GENERIC
d011031,双氯芬酸钠栓隔了两个小时又塞,YP_GENERIC
d011032,双氯芬酸钠治痛经效果好吗？,FCK_FK
d011033,双氯芬酸钠缓释片,YP_GENERIC
d011034,双氯芬酸钠缓释片一天最多吃几片,YP_GENERIC
d011035,双氯芬酸钠缓释片一天能吃两次吗？,YP_GENERIC
d011036,双氯芬酸钠缓释片的作用与功效,YP_GENERIC
d011037,双氯芬酸钠缓释片的功效与作用,YP_GENERIC
d011038,双氯芬酸钠缓释片磺胺类过敏可以吃吗,YP_GENERIC
d011039,双氯芬酸钠缓释片糖尿病能吃吗,YP_GENERIC
d011040,双氯芬酸钠缓释片间隔多久,YP_GENERIC
d011041,双氯芬酸钠缓释胶囊,YP_GENERIC
d011042,双氯芬酸钠缓释胶囊对腰间盘突出有用吗,WK_GK
d011043,双氯芬酸钠缓释胶囊的作用与功效,YP_GENERIC
d011044,双氯芬酸钠肠溶片,YP_GENERIC
d011045,双氯芬酸钠肠溶片作用与用途,YP_GENERIC
d011046,双氯芬酸钠肠溶片的作用与功效,YP_GENERIC
d011047,双氯芬酸钠胶囊可以喝酒吗,YP_GENERIC
d011048,"双氯芬酸钠规格有0.1+克,还有50mg",YP_GENERIC
d011049,双氯芬酸钾分散片的作用与功效,YP_GENERIC
d011050,双氯酚酸钠凝胶过期还能用吗,YP_GENERIC
d011051,双流警官总医院是华西分院吗,JY
d011052,双源CT冠脉预测心率怎么选择,JC
d011053,双环醇片,YP_GENERIC
d011054,双环醇片1天吃几次,YP_GENERIC
d011055,双环醇片的功效与作用,YP_GENERIC
d011056,双球菌尿道,PF_XB
d011057,双甲脒的作用与功效,FYL
d011058,双相好治疗吗,JS
d011059,双相情感性障碍,JS
d011060,双相情感性障碍是什么症状,JS
d011061,双相情感是后天造成的吗,JS
d011062,双相情感障碍,JS
d011063,双眼总是流泪是什么原因吃什么药,YK
d011064,双眼玻璃体混浊是什么意思,YK
d011065,双石淋胶囊治疗前列腺炎吗,NANKE
d011066,双石通淋胶囊对前列腺增生有效吗,WK_MN
d011067,双石通淋胶襄是治疗结石的吗,WK_MN
d011068,双磺醇药功效,YP_GENERIC
d011069,双簧软骨颗粒,YP_GENERIC
d011070,双羊喉痹通颗粒适合风热还是风寒感冒的咽痛,ZY
d011071,双肋膈角锐利什么意思,JC
d011072,双股骨头无菌性坏死伴右髋关节半脱位,WK_GK
d011073,双肩骨头疼是什么原因,WK_GK
d011074,双肺5mm结节严重吗,NK_HX
d011075,双肺下叶条索灶是肺癌吗,NK_HX
d011076,双肺下叶胸膜下见磨玻璃,NK_HX
d011077,"双肺多发小结灶是什么意思,严重吗",NK_HX
d011078,"双肺多发磨玻璃结节,双肺多发实性结节,部分为中危型结节",NK_HX
d011079,"双肺多发结节,最大34*27,不管良性还是恶性,是不是都要手术",NK_HX
d011080,双肺多发结节是什么意思严重吗,NK_HX
d011081,双肺少许微小结节是什么意思,NK_HX
d011082,双肺损伤双侧胸膜增厚用抗生素吗,NK_HX
d011083,双肺纹理增多是什么意思严重吗,NK_HX
d011084,双肺结节3级,NK_HX
d011085,双肾内强回声与高回声区别,JC
d011086,"双肾内见多个强回声,最大直径约13mm是怎么回事",WK_MN
d011087,"双肾囊肿是什么病,需要治疗吗",WK_MN
d011088,双肾欠光整严重吗,NK_SN
d011089,双肾结晶是什么意思,WK_MN
d011090,双肾结晶需要吃药吗,WK_MN
d011091,双肾草块根能直接泡水喝吗,YS
d011092,双胞胎的原理,FCK_CK
d011093,双能x线检测后多长时间才能拍牙周片,JC
d011094,双脚为什么这里抽筋那里抽筋,WK_GK
d011095,双脚浮肿能不能泡脚,NK_SN
d011096,双腿出现很多红点是什么原因,PF
d011097,双腿叉开,WFPD
d011098,双腿并拢,WFPD
d011099,双腿张开，弯曲,WFPD
d011100,双腿张开，弯曲，抬高,WFPD
d011101,双腿张开，抬高，弯曲,WFPD
d011102,双腿抬起,WFPD
d011103,双腿抬高，张开，弯曲,WFPD
d011104,双腿酸软无力感觉很累是怎么回事,NK_SJ
d011105,双芬氯芬酸钠缓释胶囊吃了三天有副作用吗,YP_GENERIC
d011106,双荷散方歌,ZY
d011107,双轨疗愈法具体指什么,WFPD
d011108,双酚氯酸钠栓剂,YP_GENERIC
d011109,双醋瑞因胶囊一天吃几次最安全,WK_GK
d011110,双醋瑞因胶囊的作用及功效,WK_GK
d011111,双霸抑菌乳膏作用,PF
d011112,双鞭三肽压片糖果功效与作用,YS
d011113,双顶径54头围201腹围180是多少周,FCK_CK
d011114,双顶径7.09,FCK_CK
d011115,双顶径偏大头围偏小是什么头型,FCK_CK
d011116,双顶径和头围一个月正常值是多少,FCK_CK
d011117,双顶径是指什么,FCK_CK
d011118,双飞人药水的功效和作用,YP_GENERIC
d011119,双鹤药业的阿卡波糖片怎么样,NK_NF
d011120,双鹭药业,WFPD
d011121,双黄连口服液,NK_HX
d011122,双黄连口服液包装写仅适用儿童大人能吃吗,NK_HX
d011123,双黄连口服液的功效与作用,NK_HX
d011124,双黄连多久喝一次,NK_HX
d011125,双黄连针剂的功效,NK_HX
d011126,双黄透骨颗粒功效与作用,YP_GENERIC
d011127,反反复复高烧不退怎么办,JZ
d011128,反复发烧使用人干扰素雾化后体温恢复正常,NK_HX
d011129,反复发烧喉咙疼是怎么回事,NK_HX
d011130,反复发烧是怎么回事,GR
d011131,"反复口腔溃疡西医说是没办法的,中医说是湿热上火",KQ
d011132,反复咳嗽长达半个月怎么回事,NK_HX
d011133,反复牙根发炎怎么回事,KQ
d011134,反复长麦粒肿怎么根治,YK
d011135,反复高温的油对身体有什么害处?,YS
d011136,反应迟钝理解能力差怎么回事,NK_SJ
d011137,反手摸豆脐眼,FYL
d011138,反抱柱的功效和作用,WFPD
d011139,反正有车要去买温度计，刚刚,FYL
d011140,反流性咽喉炎怎么治疗效果好,EB
d011141,反流性咽炎早歺能吃豆腐脑吗,EB
d011142,反流性胃炎饮食应该注意哪些,NK_XH
d011143,反流性食管炎,NK_XH
d011144,反流性食管炎中草药药方及剂量,NK_XH
d011145,反流性食管炎只嗝气不反流怎么办,NK_XH
d011146,反流性食管炎可以吃面包吗,NK_XH
d011147,反流性食管炎吃中药能治好吗,NK_XH
d011148,反流性食管炎吃什么药效果更佳,NK_XH
d011149,反流性食管炎吃什么药最有效,NK_XH
d011150,反流性食管炎应该吃什么食物,NK_XH
d011151,反流性食管炎症状,NK_XH
d011152,反流性食管炎症状及表现是什么,NK_XH
d011153,反流性食管炎的症状有哪些表现,NK_XH
d011154,反流性食管炎胃镜检查的出来吗,NK_XH
d011155,反流性食管炎能吃麦牙糖吗,NK_XH
d011156,反流性食管炎饭后为什么要嚼口香糖?,NK_XH
d011157,反流性食道炎的症状和表现,NK_XH
d011158,反流的人可以吃秋月梨吗,NK_XH
d011159,反疫苗主义,FYL
d011160,反胃恶心想吐是什么原因,NK_XH
d011161,反胃拉肚子后 好了之后现在 又开始鼻子不透气了,NK_XH
d011162,反胃烧心很少，我记得是吃了几块蒸的紫薯然后就胃里不舒服,NK_XH
d011163,反酸烧心可以喝酸奶吗,NK_XH
d011164,反馈调节作用明显是住院诊疗的特点吗,WFPD
d011165,发展到牙齿是梅毒几期,PF_XB
d011166,发烧,QK
d011167,发烧37度5可以物理降温吗小孩,EK
d011168,发烧38.5度的最佳处理方法,QK
d011169,发烧38度以上打针两天没效果想吃甜东西,QK
d011170,发烧38度的最佳处理方法,QK
d011171,发烧39度怎么退烧最快,QK
d011172,"发烧3天了怕冷开始是38.5,现在是37.5主要就是嗓子疼右侧红怎么办呢中医?",ZY
d011173,发烧不退什么病症,QK
d011174,发烧了可以吃零食吗,YS
d011175,发烧出汗36度正常吗,QK
d011176,发烧出汗了但体温没降怎么回事,QK
d011177,发烧到抽搐是什么原因,JZ
d011178,发烧可以吃鸡蛋吗,YS
d011179,发烧可以喝姜茶吗,YS
d011180,发烧可以喝安慕希吗,YS
d011181,发烧可以喝常温奶吗,YS
d011182,发烧可以开空调吗,YS
d011183,发烧可以输清开灵吗,YP_GENERIC
d011184,发烧吃什么药好呢,YP_GENERIC
d011185,"发烧吃消炎药吃阿奇好,还是头孢地尼管用",YP_GENERIC
d011186,发烧后一直屁股疼尿尿沙的好疼好疼怎么回事,WK_MN
d011187,发烧后头疼如何缓解,NK_SJ
d011188,发烧后浑身发烫怎么办,QK
d011189,发烧后能不能吃鸡蛋,YS
d011190,发烧咳嗽嗓子疼怎么办？,NK_HX
d011191,发烧哪些水果能吃呢,YS
d011192,发烧多少度才能吃退烧药,YP_GENERIC
d011193,"发烧好了,能吃牛肉吗",YS
d011194,发烧心率130左右意味着什么,NK_XX
d011195,发烧怎么物理降温最好,QK
d011196,发烧拉肚子的原因,NK_XH
d011197,发烧摸着不烫但是量体温高是怎么回事,QK
d011198,发烧时候可以喝蛋白粉吗,YS
d011199,发烧时打喉咙,WFPD
d011200,发烧最好的退烧方法,QK
d011201,发烧查出血小板偏低退烧了血小板会恢复正常吗,NK_XY
d011202,发烧用什么降温,QK
d011203,发烧用毛巾敷额头有用吗,QK
d011204,发烧用酒精擦哪里退烧,QK
d011205,发烧眼睛有什么症状,YK
d011206,发烧能不能吃香蕉,YS
d011207,发烧能吃南瓜吗,YS
d011208,发烧能吃牛肉吗+儿童,EK
d011209,发烧能吃韭菜水饺吗大人,YS
d011210,发烧能泡脚吗小孩,EK
d011211,发烧能用贝伐珠单抗吗,ZL
d011212,发烧腿疼是什么原因,WK_GK
d011213,发烧血常规检测血小板低说明什么,NK_XY
d011214,发烧验血是抽血还是扎手指头,JC
d011215,发热38.5可以洗澡吗,YS
d011216,发热伴血小板减少有疫苗接种吗,GR
d011217,发热头痛吃什么药,YP_GENERIC
d011218,发热要多盖被子还是少盖,YS
d011219,发物有哪些食物和水果蔬菜,YS
d011220,发物的食物有哪些,YS
d011221,"发现孩子11个月,乳牙要黑了怎么办",EK
d011222,"发现王先生心电图ST异常抬高,心脏超声提",NK_XX
d011223,发现腰椎骨质增生是不是睡平板床呢,WK_GK
d011224,发生肺癌骨转移有什么表现,ZL
d011225,发生脑溢血的原因有哪些,NK_SJ
d011226,"发生车祸 发生骨裂 但是没住院,护理费多少",JY
d011227,发生静脉空气栓塞如何处理,JZ
d011228,发病率是计数资料吗,WFPD
d011229,发育时骨龄会不会加速增长,EK
d011230,发育期男孩促卵泡激素高,NK_NF
d011231,发育迟缓的孩子会有蝴蝶手吗,EK
d011232,发脾气,WFPD
d011233,发芽的山药可以吃吗?对人体有害吗,YS
d011234,发芽的山药能吃吗,YS
d011235,发芽的山药还能吃吗,YS
d011236,发芽的红薯能吃吗,YS
d011237,发芽的红薯还能吃吗,YS
d011238,发芽的花生能吃吗？,YS
d011239,发高烧不能吹空调和风扇吗,YS
d011240,发高烧吃冰棍降温可以吗,YS
d011241,取卵后几天可以移植,FCK_SZ
d011242,"取卵后腹水,下次月经查什么指标",FCK_SZ
d011243,取卵多久后可以同房呢,FCK_SZ
d011244,取卵是黑市场,FCK_SZ
d011245,取卵第二天恶心想吐,FCK_SZ
d011246,取完环半年经量少有淤血没流动,FCK_FK
d011247,取环一个月了白带还带有血丝算正常吗,FCK_FK
d011248,取环一般要休息几天,FCK_FK
d011249,取环不能涂指甲油吗,FCK_FK
d011250,取环后45天肚子有点坠胀痛是来月经,FCK_FK
d011251,取环后下面有下坠感,FCK_FK
d011252,取环后几天可以洗澡,FCK_FK
d011253,取环后坐车肚子疼腰疼肛门坠胀,FCK_FK
d011254,取环后多长时间可以过性生活,FCK_FK
d011255,取环应该挂妇科还是计划生育科,FCK_FK
d011256,取环疼吗需要休息几天？,FCK_FK
d011257,取环的最佳时间是什么时候,FCK_FK
d011258,取胆总管支架后三周丙氨酸290正常吗,NK_XH
d011259,取脸上的痣挂西京那个科,PF
d011260,取钢板又会伤神经吗,WK_GK
