query,n_rows,sources,quotable_any,sid,in_report,in_docs,claude_lens
喝葡萄糖酸锌对身体有什么好处,1,2026search_rand,True,M91f7621eb07,False,False,False
喝薄荷茶会伤胃吗,1,2025search_rand,True,Mf9fdf119294,False,False,False
喝蛋白粉伤肾增加排尿,1,2026search_rand,True,Mcfb8bfbc3eb,False,False,False
喝蜂蜜有什么好处与功效和作用,1,2026search,True,M31b47a94ec9,False,False,False
喝蜂蜜水的功效与作用,1,2025search,True,Mb9afe6291f0,False,False,False
喝西药片喝多少水合适,1,2026search_rand,True,M4b1c8491fe3,False,False,False
喝豆浆姨妈推迟,1,2025search_rand,True,Md2261c1f6fb,False,False,False
喝豆浆有哪些好处,1,2026search,True,M259a1b7ec7d,False,False,False
喝豆浆的好处和坏处,2,"2025search,2026search",True,Ma80bfe7a702,False,False,False
喝豆浆粉有什么好处和坏处,1,2026search_rand,True,M84a3b7f524a,False,False,False
喝豆浆能不能吃鹅蛋,1,2026search_rand,True,M5104fab3bb7,False,False,False
喝赛乐赛瘦了以后会不会反糖,1,2025search_rand,True,M135af91ca32,False,False,False
喝起来 有啥作用,1,assistant_random,True,M7fd7a11a0bb,False,False,True
喝过肾宝片可以喝酒吗,1,2025search_rand,False,M7e147dfb16f,False,False,False
喝酒七窍流血死亡是什么原因,1,2025search_rand,True,M698fb34eaff,False,False,False
喝酒上脸的原因,1,2026search_rand,True,M89f43d8846c,False,False,False
喝酒了会影响验孕棒吗,1,2025search_rand,True,Mdd7435abee6,False,False,True
喝酒了可以吃罗红霉素吗,1,2026search_rand,False,M2039056c628,False,False,False
喝酒了吃什么快速解酒,1,2026search_rand,True,M13c207653b1,False,False,False
喝酒了多久才能哺乳,1,2026search_rand,True,Mf8ad73c1e14,False,False,True
喝酒了能打狂犬疫苗针吗,1,2026search_rand,False,M7a8985a0df5,False,False,False
喝酒了血压会升高吗,1,2026search_rand,True,M852177b208c,False,False,False
"喝酒前吃什么解酒,又能提高酒量",1,2026search,True,M4025562054b,False,False,False
喝酒前吃铝碳酸镁有用吗,1,2026search_rand,True,Meef20f83c00,False,False,False
喝酒可以配腌水果吗,1,2025search_rand,True,M6bae0e13626,False,False,False
喝酒吃安眠药会怎么样,1,2026search_rand,False,Ma487a75d16c,False,False,False
喝酒后可以吃芒果吗,1,2025search_rand,True,Maa26494a017,False,False,False
喝酒后吃阿莫西林有事吗,1,2025search_rand,False,M6b1aa39f269,False,False,False
喝酒后头晕怕冷,1,2026search_rand,True,Mcb194458751,False,False,False
喝酒后早上起来眼皮肿是怎么回事,1,2026search_rand,True,M61ea3ca9cb5,False,False,False
喝酒后痉挛是怎么回事,1,2025search_rand,True,M76c2c120af5,False,False,False
喝酒后睡觉一下能醒吗,1,2025search_rand,True,Ma9d72259a9d,False,False,False
喝酒后能吃杏吗,1,2025search_rand,True,Mb4ebdd48dc6,False,False,False
喝酒失眠是什么原因引起的,1,2025search_rand,False,Mb0f7745a68f,False,False,False
喝酒对身体有什么坏处和伤害,1,2025search_rand,True,Mb20344cbbe3,False,False,False
喝酒影响什么器官,1,2026search_rand,True,M86d9b468b7c,False,False,False
喝酒有助于钾的吸收吗,1,2026search_rand,True,M797fb22d0f4,False,False,False
喝酒的时候就同房过一次会怀孕吗,1,2025search_rand,True,M7bdf7244e15,False,False,True
喝酒第二天胃难受恶心怎么缓解,1,2026search,True,M1337ffbd52c,False,False,False
喝酒能减肥吗,1,2025search_rand,True,M110a3adc701,False,False,False
喝酒能吃鱼油嘛,1,2026search_rand,True,M71eddf93ce5,False,False,False
喝酒能引起血糖升高吗?,1,2026search_rand,True,M58500642b72,False,False,False
喝酒脸红是什么原因造成的,1,2025search,True,M59f4cc75ce3,False,False,False
喝酒血压降低的原因,1,2025search_rand,True,M40f0a721ac4,False,False,False
喝酒间接性癫痫病能治好吗,1,2026search_rand,True,M929a7a88dc8,False,False,True
喝酸奶的好处与功效,1,2026search,True,M9b65a6ff6b2,False,False,False
喝醉了,1,assistant_voice_top,True,Me3d662c9477,False,False,True
喝醉酒后怎么解酒最有效,2,"2025search,2026search",True,M6a906331ff5,False,False,False
喝醋、吞饭可解鱼刺卡喉?无依据,1,2025search,True,M3aad6d26bf2,True,False,True
喝醋对身体有什么好处和坏处,2,"2025search,2026search",True,M4d7f2f7149e,False,False,False
喝醋能不能降血压求答案,1,2025search_rand,True,M7ef6656e242,False,False,False
喝陈醋对动脉硬化有好处吗,1,2025search_rand,True,M5cc701dde42,False,False,False
喝青汁会上火吗,1,2025search_rand,True,M6c0e906253a,False,False,False
喝面肌痉挛风邪阻络中药能吃生姜吗,1,2026search_rand,True,Mfc11c1415df,False,False,False
喝高血压药能喝酒吗有影响吗,1,2026search_rand,False,Mf55628578f6,False,False,False
喝黄瓜粉润肠通便吗,1,2026search_rand,True,M96495a7b95a,False,False,False
喝黄酒甘油三酯会高吗,1,2025search_rand,True,Mca771bc4cae,False,False,False
喝黑咖啡一个月能瘦多少斤,1,2025search_rand,True,Ma24de5470ad,False,False,False
喝黑豆水有没有副作用,1,2025search_rand,True,Mcdb11d28d15,False,False,False
喷了药鼻涕虫身体里流出来了,1,2026search_rand,True,M771e473ebd4,False,False,False
喷嚏,1,assistant_voice_top,True,Md0b5b6c1603,False,False,True
喷昔洛韦乳膏用多久停药,1,2026search_rand,False,Mea28ea8be39,False,False,True
喷昔洛韦乳膏睡觉时可以涂吗,1,2026search_rand,True,M06e7b3f8555,False,False,True
喹硫平,2,"2025search,2026search",True,M2fa0c46f380,False,False,False
喹硫平片的功效和作用副作用,2,"2025search,2026search",True,M2aed8959415,False,False,False
喹诺酮类抗生素有哪些,1,2025search,False,M307e5e7b584,False,False,False
嗅觉,1,assistant_voice_top,True,M7be14944b14,False,False,True
嗑瓜子,1,assistant_voice_top,True,M5fa9beac62b,False,False,True
嗓子,1,assistant_voice_top,True,M190dd443c93,False,False,True
嗓子上的小肉球是什么,1,2026search_rand,True,Mf385e8f871a,False,False,False
嗓子不舒服感觉有异物感是怎么回事,2,"2025search,2026search",True,Ma22d1d8ae78,False,False,False
嗓子不舒服是吃面条还是煲仔饭好,1,2026search_rand,True,M5254e5fd5ef,False,False,False
嗓子发炎有痰发黄后来有血丝,1,2026search_rand,True,Md91a6fecf68,False,False,False
嗓子发炎红肿有痰鼻塞吃什么药好,1,2026search_rand,True,M067c1898ed8,False,False,False
嗓子发炎长脓包怎么办,1,2026search_rand,True,M7dba99cc030,False,False,False
嗓子发脓高烧吃什么药,1,2026search_rand,True,M10c63297a25,False,False,False
嗓子吃饭划伤,1,2025search_rand,True,M4e8419e4360,False,False,False
嗓子哑了怎么办怎样快速恢复,1,2025search,True,Meaaa9863644,False,False,False
嗓子哑但是不咳嗽怎么回事,1,2025search_rand,True,M4777389a871,False,False,False
嗓子嘶哑怎么治最快最有效,2,"2025search,2026search",True,M454e52be84b,False,False,False
嗓子尊处优,1,2025search_rand,True,Mcd3a2781ba9,False,False,False
嗓子干味觉差,1,2026search_rand,True,Mcbe2da3018b,False,False,False
嗓子干痒老是咳嗽是什么原因,2,"2025search,2026search",True,M50e28358323,False,False,False
嗓子干痒老是咳嗽是什么原因吃什么药,1,2025search,True,Maf531627138,False,False,False
嗓子往嘴里面发苦,1,2026search_rand,True,M5939db2437a,False,False,False
"嗓子总有痰吐不干净,早起还带有血丝",1,2026search_rand,True,Mc058619f8a1,False,False,False
嗓子总有痰粘着吐不干净怎么回事,2,"2025search,2026search",True,Mfbaaba5663a,False,False,False
嗓子感觉有痰胸口有点堵怎么回,1,assistant_voice,True,Me5dfbbaf1fa,False,False,True
嗓子有异物感堵得慌是怎么回事,1,2025search,True,M144fbe9a5e9,False,False,False
嗓子有异物感堵得慌是甲状腺结节吗,1,2025search,True,Me438e262ac4,False,False,False
嗓子有异物感是什么原因,1,2026search,True,M8f6ba13abb3,False,False,False
嗓子沙哑是什么原因引起的,1,2025search,False,M27b0aad753f,False,False,False
"嗓子疼,咽口水都疼,有什么方法吗?",2,"2025search,2026search",True,M246664c909b,False,False,False
嗓子疼上火了吃什么药,1,2025search_rand,True,Ma70c7b94f39,False,False,False
嗓子疼吃什么药好用见效快,1,2026search,True,M3b8e165d09a,False,False,False
嗓子疼吃啥药效果最快最好,1,2025search,True,M2c875292f12,False,False,False
嗓子疼头疼吃啥药,1,assistant_voice,True,M15e467081c6,False,False,True
嗓子疼能吃煮苹果吗,1,2026search_rand,True,Mc04a107b319,False,False,False
嗓子痒但又咳不出来,1,2026search_rand,True,Md3df89c7595,False,False,False
嗓子痒咳嗽偶尔黄痰怎么办,1,2026search_rand,True,M00e7b8c5ef4,False,False,False
嗓子痒控制不住咳嗽是什么原因,2,"2025search,2026search",True,Mc4b37ee2e0e,False,False,False
嗓子痒痒吃啥药,1,2026search_rand,True,Ma6333be6a80,False,False,False
嗓子眼有痰咳不出来咽不下去怎么办,1,2025search_rand,True,Mb6c770f4fef,False,False,False
嗓子粘粘的早上还打干咳因为什么,1,2025search_rand,True,Mda2477d82eb,False,False,False
嗓子老有痰还有异味是怎么回事,1,2025search_rand,True,M65cabf37fdc,False,False,False
嗓子耳朵发痒是怎么回事,1,2025search_rand,True,Mee89147892a,False,False,False
嗓子肿痛可以喝益生菌羊奶吗?,1,2026search_rand,True,Mdd0230646ef,False,False,False
嗓子苦眼角痒怎么回事,1,2025search_rand,True,Mc728f315c17,False,False,False
嗜睡,3,"2025search,2026search,assistant_voice_top",True,M7c6404146b3,False,False,True
嗜睡乏力没精神容易疲劳是什么原因,1,2025search,True,M27f27c90c39,False,False,True
嗜睡是什么原因,2,"2025search,2026search",True,M21fb43da030,False,False,False
嗜睡是什么原因造成的,1,2025search,True,Mc28b5b8d5e2,False,False,False
嗜睡的定义名词解释,1,2025search_rand,True,Md69d0e0d523,False,False,False
嗜碱性粒细胞偏高说明什么,2,"2025search,2026search",True,M6fb9411ef4d,False,False,True
嗜碱性粒细胞百分比偏高是什么原因,2,"2025search,2026search",True,M49786e888ad,False,False,True
嗜碱性粒细胞高是怎么回事,1,2025search,True,M22f0cc81777,False,False,True
嗜酸性粒细胞偏低是什么意思,1,2026search,True,M030e47dda80,False,False,True
嗜酸性粒细胞偏低说明什么,1,2025search,True,M3c1e3eb6fe1,False,False,True
嗜酸性粒细胞百分,1,2026search_rand,True,M73eb3742654,False,False,True
嗜酸性粒细胞百分比偏高说明什么,1,2026search,True,M62a18d7a5cc,False,False,True
嗜酸性粒细胞高是怎么回事,2,"2025search,2026search",True,M983894b0fa3,False,False,True
嗝肌炎都有什么症状表现,1,2026search_rand,True,Mf5b2bb770cc,False,False,False
嗯十岁小朋友长胡子是怎么了,1,assistant_voice,True,M4796c17910a,False,False,True
嗯哈肚子胀大了,1,2026search,True,M9a3e3013a56,False,False,False
"嗯嗯,心肝点,,疼",1,2026search,True,M53c9a9915ac,False,False,False
嗯桃子有什么功效,1,2026search_rand,True,Mad24b3ad1a7,False,False,False
嗯血压偏高的人可以,1,2026search_rand,True,M87597652d18,False,False,False
嗯问一下打完疫苗以后哈就脑袋忘性大,1,assistant_voice,True,Ma59d716606e,False,False,True
嗯，吃完它以后是帮助排气,1,assistant_random,True,Mdb5307451fb,False,False,True
嗳气,2,"2025search,2026search",True,M352d37cf266,False,False,False
嗳气是什么意思,2,"2025search,2026search",True,M91c606aebd6,False,False,False
嘉兰杜丁属于国际,1,2025search_rand,True,M3b04f22e9d3,False,False,False
嘉兴市中医医院招标,1,2025search_rand,True,Mdae52142ae6,False,False,True
嘉兴市南湖区人民医院,1,2025search_rand,True,Mf18c0d8ae11,False,False,True
嘉兴心理科排名第一,1,2025search_rand,True,Mb9d00cfc75b,False,False,False
嘉定东广康复医院好吗,1,2026search_rand,True,M439f060b061,False,False,True
嘉方医药有限公司,1,2026search_rand,True,Mb4c708bf33a,False,False,False
嘌呤,2,"2025search,2026search",True,M4735ea17b64,False,False,False
嘌呤是什么意思?,1,2026search,True,M70ca3fe3352,False,False,False
嘌呤物高的食品都有哪些,1,2025search,True,Md82ccfbf16c,False,False,False
嘌呤高的食物不建议吃是吗,1,assistant_voice,True,Mef72054aff4,False,False,True
嘌呤高的食物都有哪些,1,2026search,True,M59fe65599f3,False,False,False
嘴上火起泡了怎么快速消,1,2025search_rand,True,M9e7373991e5,False,False,False
嘴上起水泡是什么原因引起的,2,"2025search,2026search",False,M404f3fcac21,False,False,False
嘴上额破皮什么原因,1,2025search_rand,True,Mca12c705e6c,False,False,False
嘴发干是什么原因引起的,1,2025search_rand,False,M3756e6f735f,False,False,False
嘴发苦什么原因,1,2026search,True,M7af9401751e,False,False,False
嘴咬破了变成溃疡几天能好,1,2026search_rand,True,M9c057b127ba,False,False,False
嘴唇,2,"2025search,assistant_voice_top",True,Mfa50b7f56ad,False,False,True
嘴唇上有白斑是什么原因,2,"2025search,2026search",True,M3c26d7b1039,False,False,False
嘴唇上火起泡怎么快速消除,2,"2025search,2026search",True,Me69048a58bc,False,False,False
嘴唇上的痘痘好了之后红色为什么一直消不下去,1,2025search_rand,True,M98e1c53f70e,False,False,False
嘴唇上起水泡是怎么回事,1,2025search,True,M2b94cb43930,False,False,False
嘴唇上起疱疹怎么引起的,2,"2025search,2026search",True,Mc1d1dc837b8,False,False,False
嘴唇上长疱疹是什么原因引起的,2,"2025search,2026search",False,M9c71a3b80df,False,False,False
嘴唇上长紫色的小疙瘩怎么回事?,1,2026search_rand,True,M7c0559cebec,False,False,False
嘴唇为什么紫你说游泳为什么,1,2026search_rand,True,Mb1171f1b7fe,False,False,False
嘴唇又肿又痒可以涂牙膏吗,1,2025search_rand,True,M9e6fc4b5141,False,False,False
嘴唇发白全身乏力,1,2025search_rand,True,M7ce65873416,False,False,False
嘴唇发白是什么原因引起的,1,2026search,False,M463506aa578,False,False,False
嘴唇发紫,2,"2026search,assistant_top",True,Md7659255ec6,True,False,True
嘴唇发紫是什么原因?,1,2025search,True,M95826e23766,False,False,False
嘴唇发紫是怎么回事什么病症,1,2025search,True,Mb6ff0741cff,False,False,False
嘴唇发紫是身体哪里出了问题,1,2026search,True,M08b4a983bc5,False,False,False
嘴唇发紫黑是什么原因,2,"2025search,2026search",True,Mc70bbcdb702,True,False,True
嘴唇发麻是怎么回事,2,"2025search,2026search",True,M029d22cc5de,False,False,False
嘴唇发黑是什么原因引起的,1,2025search_rand,False,M8c792c531c0,False,False,False
嘴唇干没食欲,1,2026search_rand,True,M1c72b9cf2ce,False,False,False
嘴唇干裂起皮严重挂什么科,1,2026search_rand,True,M8fef2604e3c,False,False,False
嘴唇干裂起皮什么原因造成的,2,"2025search,2026search",True,M9300696cc92,False,False,False
嘴唇总感觉干是什么原因,1,2025search_rand,True,Mb2a71932382,False,False,False
嘴唇有透明的小泡,1,2025search_rand,True,M886cb171830,False,False,False
嘴唇突然肿了是怎么回事,1,2026search,True,Mf614e362e76,False,False,False
嘴唇糜烂是什么原因造成的,1,2025search_rand,True,M03242c5be42,False,False,False
嘴唇老是发干嗯但口不干是什么原因,1,assistant_voice,True,M1522754e19e,True,False,True
嘴唇肿胀痒是怎么回事,1,2025search_rand,True,Mc457796f3cb,False,False,False
嘴唇肿起来一般是什么原因引起的,1,2025search,False,M88ecc02c19d,False,False,False
嘴唇被牙磕破了怎样恢复的快,1,2025search_rand,True,M0afc24448e7,False,False,False
嘴唇里面有白色的斑块是什么原因,1,2025search_rand,True,M770048240d2,True,False,True
嘴唇长包了,1,2026search_rand,True,Mbbd58b4e55b,False,False,False
嘴唇颜色暗沉发紫是什么原因,1,2026search,True,M40f5730d2ca,False,False,False
嘴巴,1,assistant_voice_top,True,M05b6b4a475f,False,False,True
嘴巴一股酸臭味吃什么药效果好,1,2026search_rand,True,M1bb4cba84ab,False,False,False
嘴巴上火起泡大便干燥吃什么药,1,2025search_rand,True,M4aa9d76f997,False,False,False
嘴巴下面左右两侧长痘痘什么情况,1,2025search_rand,True,M5ab7ac2d2c3,False,False,False
嘴巴下面颈部不舒服不痛是什么原因,1,2026search_rand,True,Mbe22896e712,True,False,True
嘴巴口渴的渴,1,assistant_voice,True,Md8f1b858b21,False,False,True
嘴巴周围溃疡涂什么药膏,1,2025search_rand,True,Mda9e334f3c3,False,False,False
